time;user0;user1;
0.101543;-0.00536923;0.136895;
0.101553;-0.00657039;0.166956;
0.101563;-0.00774562;0.196313;
0.101573;-0.00889028;0.224847;
0.101583;-0.00999986;0.252443;
0.101593;-0.01107;0.278991;
0.101603;-0.0120964;0.304386;
0.101613;-0.0130751;0.328533;
0.101623;-0.0140022;0.351339;
0.101633;-0.014874;0.372721;
0.101643;-0.0156871;0.392602;
0.101653;-0.0164383;0.410913;
0.101663;-0.0171247;0.427589;
0.101673;-0.0177434;0.442575;
0.101683;-0.0182921;0.455821;
0.101693;-0.0187687;0.467285;
0.101703;-0.0191711;0.47693;
0.101713;-0.019498;0.484725;
0.101723;-0.0197478;0.490648;
0.101733;-0.0199197;0.494679;
0.101743;-0.020013;0.496807;
0.101753;-0.0200274;0.497025;
0.101763;-0.0199627;0.495333;
0.101773;-0.0198192;0.491736;
0.101783;-0.0195975;0.486244;
0.101793;-0.0192984;0.478875;
0.101803;-0.0189232;0.46965;
0.101813;-0.0184733;0.458599;
0.101823;-0.0179505;0.445756;
0.101833;-0.0173568;0.431162;
0.101843;-0.0166947;0.414867;
0.101853;-0.0159667;0.396924;
0.101863;-0.0151756;0.377395;
0.101873;-0.0143247;0.356348;
0.101883;-0.0134172;0.333858;
0.101893;-0.0124568;0.310009;
0.101903;-0.0114472;0.284889;
0.101913;-0.0103925;0.258595;
0.101923;-0.00929668;0.231228;
0.101933;-0.00816422;0.202897;
0.101943;-0.00699954;0.173716;
0.101953;-0.00580723;0.143804;
0.101963;-0.004592;0.113285;
0.101973;-0.00335866;0.082286;
0.101983;-0.00211206;0.0509375;
0.101993;-0.000857118;0.0193724;
0.102003;0.000401202;-0.0122753;
0.102013;0.00165794;-0.043871;
0.102023;0.00290813;-0.0752802;
0.102033;0.00414685;-0.10637;
0.102043;0.0053692;-0.137009;
0.102053;0.00657036;-0.16707;
0.102063;0.00774559;-0.196427;
0.102073;0.00889025;-0.224961;
0.102083;0.00999982;-0.252556;
0.102093;0.0110699;-0.279104;
0.102103;0.0120964;-0.304499;
0.102113;0.013075;-0.328645;
0.102123;0.0140021;-0.351451;
0.102133;0.0148739;-0.372833;
0.102143;0.0156871;-0.392714;
0.102153;0.0164383;-0.411024;
0.102163;0.0171246;-0.4277;
0.102173;0.0177434;-0.442686;
0.102183;0.0182921;-0.455932;
0.102193;0.0187686;-0.467395;
0.102203;0.0191711;-0.477039;
0.102213;0.0194979;-0.484835;
0.102223;0.0197478;-0.490757;
0.102233;0.0199197;-0.494789;
0.102243;0.020013;-0.496917;
0.102253;0.0200273;-0.497135;
0.102263;0.0199626;-0.495443;
0.102273;0.0198191;-0.491846;
0.102283;0.0195974;-0.486354;
0.102293;0.0192984;-0.478984;
0.102303;0.0189231;-0.46976;
0.102313;0.0184733;-0.458709;
0.102323;0.0179504;-0.445866;
0.102333;0.0173568;-0.431273;
0.102343;0.0166947;-0.414978;
0.102353;0.0159666;-0.397035;
0.102363;0.0151756;-0.377506;
0.102373;0.0143246;-0.356459;
0.102383;0.0134172;-0.33397;
0.102393;0.0124568;-0.310121;
0.102403;0.0114472;-0.285002;
0.102413;0.0103924;-0.258707;
0.102423;0.00929665;-0.23134;
0.102433;0.00816418;-0.20301;
0.102443;0.0069995;-0.173829;
0.102453;0.0058072;-0.143917;
0.102463;0.00459197;-0.113398;
0.102473;0.00335862;-0.0823991;
0.102483;0.00211202;-0.0510507;
0.102493;0.000857085;-0.0194856;
0.102503;-0.000401235;0.0121622;
0.102513;-0.00165797;0.0437578;
