time;V(/OUT_N);V(/OUT_P);user1;
0.100007;1.01655;1.00941;-0.00713585;
0.100017;1.02127;1.00469;-0.0165801;
0.100027;1.02596;1;-0.0259589;
0.100037;1.0306;0.995366;-0.035235;
0.100047;1.03517;0.990798;-0.0443719;
0.100057;1.03965;0.986319;-0.0533333;
0.100067;1.04403;0.981944;-0.062084;
0.100077;1.04828;0.977693;-0.0705893;
0.100087;1.0524;0.973581;-0.0788156;
0.100097;1.05636;0.969624;-0.0867306;
0.100107;1.06014;0.96584;-0.0943029;
0.100117;1.06374;0.962241;-0.101503;
0.100127;1.06714;0.958843;-0.108302;
0.100137;1.07033;0.955659;-0.114673;
0.100147;1.07329;0.952701;-0.120591;
0.100157;1.07601;0.949981;-0.126034;
0.100167;1.07849;0.94751;-0.130979;
0.100177;1.0807;0.945297;-0.135407;
0.100187;1.08265;0.943351;-0.139301;
0.100197;1.08433;0.941679;-0.142646;
0.100207;1.08572;0.940289;-0.145427;
0.100217;1.08682;0.939186;-0.147636;
0.100227;1.08763;0.938373;-0.149261;
0.100237;1.08815;0.937855;-0.150299;
0.100247;1.08838;0.937633;-0.150743;
0.100257;1.0883;0.937708;-0.150593;
0.100267;1.08793;0.938079;-0.14985;
0.100277;1.08726;0.938746;-0.148515;
0.100287;1.0863;0.939706;-0.146594;
0.100297;1.08505;0.940955;-0.144096;
0.100307;1.08352;0.942487;-0.141029;
0.100317;1.0817;0.944298;-0.137406;
0.100327;1.07962;0.94638;-0.13324;
0.100337;1.07727;0.948724;-0.128549;
0.100347;1.07467;0.951322;-0.123351;
0.100357;1.07183;0.954163;-0.117665;
0.100367;1.06875;0.957237;-0.111515;
0.100377;1.06546;0.96053;-0.104925;
0.100387;1.06195;0.964031;-0.0979208;
0.100397;1.05826;0.967726;-0.0905296;
0.100407;1.05438;0.971599;-0.0827807;
0.100417;1.05034;0.975635;-0.0747048;
0.100427;1.04615;0.97982;-0.0663336;
0.100437;1.04184;0.984135;-0.0577004;
0.100447;1.0374;0.988565;-0.048839;
0.100457;1.03288;0.993092;-0.0397846;
0.100467;1.02827;0.997697;-0.030573;
0.100477;1.0236;1.00236;-0.0212405;
0.100487;1.01889;1.00707;-0.0118241;
0.100497;1.01416;1.0118;-0.00236091;
0.100507;1.00943;1.01654;0.00711153;
0.100517;1.0047;1.02126;0.0165558;
0.100527;1.00002;1.02595;0.0259346;
0.100537;0.995378;1.03059;0.0352107;
0.100547;0.99081;1.03516;0.0443476;
0.100557;0.986331;1.03964;0.053309;
0.100567;0.981956;1.04402;0.0620597;
0.100577;0.977705;1.04827;0.070565;
0.100587;0.973593;1.05238;0.0787914;
0.100597;0.969637;1.05634;0.0867063;
0.100607;0.965852;1.06013;0.0942786;
0.100617;0.962253;1.06373;0.101478;
0.100627;0.958855;1.06713;0.108277;
0.100637;0.955671;1.07032;0.114649;
0.100647;0.952713;1.07328;0.120567;
0.100657;0.949993;1.076;0.12601;
0.100667;0.947522;1.07848;0.130955;
0.100677;0.945309;1.08069;0.135383;
0.100687;0.943363;1.08264;0.139277;
0.100697;0.941691;1.08431;0.142621;
0.100707;0.940301;1.0857;0.145403;
0.100717;0.939198;1.08681;0.147611;
0.100727;0.938385;1.08762;0.149237;
0.100737;0.937867;1.08814;0.150274;
0.100747;0.937645;1.08836;0.150719;
0.100757;0.93772;1.08829;0.150569;
0.100767;0.938091;1.08792;0.149825;
0.100777;0.938758;1.08725;0.148491;
0.100787;0.939718;1.08629;0.14657;
0.100797;0.940967;1.08504;0.144072;
0.100807;0.942499;1.0835;0.141005;
0.100817;0.94431;1.08169;0.137381;
0.100827;0.946392;1.07961;0.133216;
0.100837;0.948736;1.07726;0.128525;
0.100847;0.951334;1.07466;0.123326;
0.100857;0.954175;1.07182;0.117641;
0.100867;0.957249;1.06874;0.111491;
0.100877;0.960542;1.06544;0.104901;
0.100887;0.964043;1.06194;0.0978966;
0.100897;0.967738;1.05824;0.0905053;
0.100907;0.971611;1.05437;0.0827565;
0.100917;0.975647;1.05033;0.0746805;
0.100927;0.979832;1.04614;0.0663094;
0.100937;0.984147;1.04182;0.0576761;
0.100947;0.988577;1.03739;0.0488148;
0.100957;0.993104;1.03286;0.0397604;
0.100967;0.997709;1.02826;0.0305488;
0.100977;1.00237;1.02359;0.0212163;
0.100987;1.00708;1.01888;0.0117998;
0.100997;1.01181;1.01415;0.00233669;
0.101007;1.01655;1.00941;-0.00713575;
0.101017;1.02127;1.00469;-0.01658;
0.101027;1.02596;1;-0.0259588;
0.101037;1.0306;0.995366;-0.0352349;
0.101047;1.03517;0.990798;-0.0443718;
0.101057;1.03965;0.986318;-0.0533332;
0.101067;1.04403;0.981944;-0.0620839;
0.101077;1.04828;0.977693;-0.0705892;
0.101087;1.0524;0.973581;-0.0788156;
0.101097;1.05635;0.969624;-0.0867305;
0.101107;1.06014;0.96584;-0.0943028;
0.101117;1.06374;0.962241;-0.101503;
0.101127;1.06714;0.958843;-0.108301;
0.101137;1.07033;0.955659;-0.114673;
0.101147;1.07329;0.952701;-0.120591;
0.101157;1.07601;0.949981;-0.126034;
0.101167;1.07849;0.947509;-0.130979;
0.101177;1.0807;0.945296;-0.135407;
0.101187;1.08265;0.943351;-0.139301;
0.101197;1.08432;0.941679;-0.142646;
0.101207;1.08572;0.940289;-0.145427;
0.101217;1.08682;0.939186;-0.147635;
0.101227;1.08763;0.938373;-0.149261;
0.101237;1.08815;0.937855;-0.150299;
0.101247;1.08838;0.937633;-0.150743;
0.101257;1.0883;0.937708;-0.150593;
0.101267;1.08793;0.938079;-0.14985;
0.101277;1.08726;0.938746;-0.148515;
0.101287;1.0863;0.939706;-0.146594;
0.101297;1.08505;0.940955;-0.144096;
0.101307;1.08352;0.942487;-0.141029;
0.101317;1.0817;0.944298;-0.137406;
0.101327;1.07962;0.946379;-0.13324;
0.101337;1.07727;0.948724;-0.128549;
0.101347;1.07467;0.951322;-0.123351;
0.101357;1.07183;0.954163;-0.117665;
0.101367;1.06875;0.957237;-0.111515;
0.101377;1.06546;0.96053;-0.104925;
0.101387;1.06195;0.964031;-0.0979207;
0.101397;1.05825;0.967725;-0.0905295;
0.101407;1.05438;0.971599;-0.0827806;
0.101417;1.05034;0.975635;-0.0747047;
0.101427;1.04615;0.97982;-0.0663335;
0.101437;1.04184;0.984135;-0.0577003;
0.101447;1.0374;0.988565;-0.0488389;
0.101457;1.03288;0.993091;-0.0397845;
0.101467;1.02827;0.997697;-0.0305729;
0.101477;1.0236;1.00236;-0.0212404;
0.101487;1.01889;1.00707;-0.011824;
0.101497;1.01416;1.0118;-0.00236082;
0.101507;1.00943;1.01654;0.00711163;
0.101517;1.0047;1.02126;0.0165559;
0.101527;1.00002;1.02595;0.0259346;
0.101537;0.995378;1.03059;0.0352108;
0.101547;0.99081;1.03516;0.0443477;
0.101557;0.98633;1.03964;0.0533091;
0.101567;0.981956;1.04402;0.0620598;
0.101577;0.977704;1.04827;0.0705651;
0.101587;0.973592;1.05238;0.0787914;
0.101597;0.969636;1.05634;0.0867064;
0.101607;0.965851;1.06013;0.0942787;
0.101617;0.962253;1.06373;0.101478;
0.101627;0.958855;1.06713;0.108277;
0.101637;0.955671;1.07032;0.114649;
0.101647;0.952713;1.07328;0.120567;
0.101657;0.949993;1.076;0.12601;
0.101667;0.947521;1.07848;0.130955;
0.101677;0.945308;1.08069;0.135383;
0.101687;0.943362;1.08264;0.139277;
0.101697;0.941691;1.08431;0.142621;
0.101707;0.940301;1.0857;0.145403;
0.101717;0.939198;1.08681;0.147611;
0.101727;0.938385;1.08762;0.149237;
0.101737;0.937867;1.08814;0.150275;
0.101747;0.937645;1.08836;0.150719;
0.101757;0.93772;1.08829;0.150569;
0.101767;0.938091;1.08792;0.149825;
0.101777;0.938758;1.08725;0.148491;
0.101787;0.939718;1.08629;0.14657;
0.101797;0.940966;1.08504;0.144072;
0.101807;0.942499;1.0835;0.141005;
0.101817;0.94431;1.08169;0.137382;
0.101827;0.946391;1.07961;0.133216;
0.101837;0.948736;1.07726;0.128525;
0.101847;0.951334;1.07466;0.123326;
0.101857;0.954175;1.07182;0.117641;
0.101867;0.957249;1.06874;0.111491;
0.101877;0.960542;1.06544;0.104901;
0.101887;0.964043;1.06194;0.0978967;
0.101897;0.967737;1.05824;0.0905054;
0.101907;0.971611;1.05437;0.0827566;
0.101917;0.975647;1.05033;0.0746806;
0.101927;0.979832;1.04614;0.0663095;
0.101937;0.984147;1.04182;0.0576762;
0.101947;0.988577;1.03739;0.0488149;
0.101957;0.993103;1.03286;0.0397605;
0.101967;0.997709;1.02826;0.0305489;
0.101977;1.00237;1.02359;0.0212164;
0.101987;1.00708;1.01888;0.0117999;
0.101997;1.01181;1.01415;0.00233678;
0.102007;1.01655;1.00941;-0.00713566;
0.102017;1.02127;1.00469;-0.0165799;
0.102027;1.02596;1;-0.0259587;
0.102037;1.0306;0.995366;-0.0352348;
0.102047;1.03517;0.990798;-0.0443717;
0.102057;1.03965;0.986318;-0.0533331;
0.102067;1.04403;0.981944;-0.0620838;
0.102077;1.04828;0.977692;-0.0705891;
0.102087;1.0524;0.97358;-0.0788155;
0.102097;1.05635;0.969624;-0.0867304;
0.102107;1.06014;0.965839;-0.0943027;
0.102117;1.06374;0.962241;-0.101502;
0.102127;1.06714;0.958843;-0.108301;
0.102137;1.07033;0.955659;-0.114673;
0.102147;1.07329;0.952701;-0.120591;
0.102157;1.07601;0.949981;-0.126034;
0.102167;1.07849;0.947509;-0.130979;
0.102177;1.0807;0.945296;-0.135407;
0.102187;1.08265;0.94335;-0.139301;
0.102197;1.08432;0.941679;-0.142645;
0.102207;1.08572;0.940289;-0.145427;
0.102217;1.08682;0.939186;-0.147635;
0.102227;1.08763;0.938373;-0.149261;
0.102237;1.08815;0.937855;-0.150299;
0.102247;1.08838;0.937633;-0.150743;
0.102257;1.0883;0.937708;-0.150593;
0.102267;1.08793;0.938079;-0.149849;
0.102277;1.08726;0.938746;-0.148515;
0.102287;1.0863;0.939706;-0.146594;
0.102297;1.08505;0.940954;-0.144096;
0.102307;1.08352;0.942487;-0.141029;
0.102317;1.0817;0.944298;-0.137405;
0.102327;1.07962;0.946379;-0.13324;
0.102337;1.07727;0.948724;-0.128549;
0.102347;1.07467;0.951322;-0.12335;
0.102357;1.07183;0.954163;-0.117665;
0.102367;1.06875;0.957237;-0.111515;
0.102377;1.06546;0.96053;-0.104925;
0.102387;1.06195;0.964031;-0.0979206;
0.102397;1.05825;0.967725;-0.0905294;
0.102407;1.05438;0.971598;-0.0827805;
0.102417;1.05034;0.975635;-0.0747046;
0.102427;1.04615;0.97982;-0.0663334;
0.102437;1.04184;0.984135;-0.0577002;
0.102447;1.0374;0.988565;-0.0488388;
0.102457;1.03288;0.993091;-0.0397845;
0.102467;1.02827;0.997697;-0.0305728;
0.102477;1.0236;1.00236;-0.0212403;
0.102487;1.01889;1.00707;-0.0118239;
0.102497;1.01416;1.0118;-0.00236072;
0.102507;1.00943;1.01654;0.00711172;
0.102517;1.0047;1.02126;0.016556;
0.102527;1.00002;1.02595;0.0259347;
0.102537;0.995378;1.03059;0.0352109;
0.102547;0.99081;1.03516;0.0443477;
0.102557;0.98633;1.03964;0.0533092;
0.102567;0.981956;1.04402;0.0620599;
0.102577;0.977704;1.04827;0.0705652;
0.102587;0.973592;1.05238;0.0787915;
0.102597;0.969636;1.05634;0.0867065;
0.102607;0.965851;1.06013;0.0942788;
0.102617;0.962253;1.06373;0.101479;
0.102627;0.958855;1.06713;0.108277;
0.102637;0.95567;1.07032;0.114649;
0.102647;0.952713;1.07328;0.120567;
0.102657;0.949993;1.076;0.12601;
0.102667;0.947521;1.07848;0.130955;
0.102677;0.945308;1.08069;0.135383;
0.102687;0.943362;1.08264;0.139277;
0.102697;0.941691;1.08431;0.142622;
0.102707;0.940301;1.0857;0.145403;
0.102717;0.939197;1.08681;0.147611;
0.102727;0.938385;1.08762;0.149237;
0.102737;0.937867;1.08814;0.150275;
0.102747;0.937645;1.08836;0.150719;
0.102757;0.937719;1.08829;0.150569;
0.102767;0.938091;1.08792;0.149826;
0.102777;0.938758;1.08725;0.148491;
0.102787;0.939718;1.08629;0.14657;
0.102797;0.940966;1.08504;0.144072;
0.102807;0.942499;1.0835;0.141005;
0.102817;0.94431;1.08169;0.137382;
0.102827;0.946391;1.07961;0.133216;
0.102837;0.948736;1.07726;0.128525;
0.102847;0.951333;1.07466;0.123327;
0.102857;0.954175;1.07182;0.117641;
0.102867;0.957248;1.06874;0.111491;
0.102877;0.960542;1.06544;0.104901;
0.102887;0.964043;1.06194;0.0978968;
0.102897;0.967737;1.05824;0.0905055;
0.102907;0.97161;1.05437;0.0827566;
0.102917;0.975647;1.05033;0.0746807;
0.102927;0.979831;1.04614;0.0663096;
0.102937;0.984147;1.04182;0.0576763;
0.102947;0.988577;1.03739;0.048815;
0.102957;0.993103;1.03286;0.0397606;
0.102967;0.997708;1.02826;0.030549;
0.102977;1.00237;1.02359;0.0212165;
0.102987;1.00708;1.01888;0.0118;
0.102997;1.01181;1.01415;0.00233687;
0.103007;1.01655;1.00941;-0.00713557;
0.103017;1.02127;1.00469;-0.0165798;
0.103027;1.02596;1;-0.0259586;
0.103037;1.0306;0.995366;-0.0352347;
0.103047;1.03517;0.990798;-0.0443716;
0.103057;1.03965;0.986318;-0.0533331;
0.103067;1.04403;0.981944;-0.0620837;
0.103077;1.04828;0.977692;-0.070589;
0.103087;1.0524;0.97358;-0.0788154;
0.103097;1.05635;0.969624;-0.0867303;
0.103107;1.06014;0.965839;-0.0943026;
0.103117;1.06374;0.962241;-0.101502;
0.103127;1.06714;0.958843;-0.108301;
0.103137;1.07033;0.955658;-0.114673;
0.103147;1.07329;0.952701;-0.120591;
0.103157;1.07601;0.949981;-0.126034;
0.103167;1.07849;0.947509;-0.130979;
0.103177;1.0807;0.945296;-0.135407;
0.103187;1.08265;0.94335;-0.139301;
0.103197;1.08432;0.941679;-0.142645;
0.103207;1.08572;0.940289;-0.145427;
0.103217;1.08682;0.939186;-0.147635;
0.103227;1.08763;0.938373;-0.149261;
0.103237;1.08815;0.937855;-0.150298;
0.103247;1.08838;0.937633;-0.150743;
0.103257;1.0883;0.937707;-0.150593;
0.103267;1.08793;0.938079;-0.149849;
0.103277;1.08726;0.938746;-0.148515;
0.103287;1.0863;0.939706;-0.146594;
0.103297;1.08505;0.940954;-0.144096;
0.103307;1.08352;0.942487;-0.141029;
0.103317;1.0817;0.944298;-0.137405;
0.103327;1.07962;0.946379;-0.13324;
0.103337;1.07727;0.948724;-0.128549;
0.103347;1.07467;0.951322;-0.12335;
0.103357;1.07183;0.954163;-0.117665;
0.103367;1.06875;0.957236;-0.111515;
0.103377;1.06546;0.96053;-0.104925;
0.103387;1.06195;0.964031;-0.0979205;
0.103397;1.05825;0.967725;-0.0905293;
0.103407;1.05438;0.971598;-0.0827804;
0.103417;1.05034;0.975635;-0.0747045;
0.103427;1.04615;0.97982;-0.0663333;
0.103437;1.04184;0.984135;-0.0577001;
0.103447;1.0374;0.988565;-0.0488387;
0.103457;1.03288;0.993091;-0.0397844;
0.103467;1.02827;0.997696;-0.0305727;
0.103477;1.0236;1.00236;-0.0212402;
0.103487;1.01889;1.00707;-0.0118238;
0.103497;1.01416;1.0118;-0.00236063;
0.103507;1.00943;1.01654;0.00711181;
0.103517;1.0047;1.02126;0.0165561;
0.103527;1.00002;1.02595;0.0259348;
0.103537;0.995378;1.03059;0.035211;
0.103547;0.99081;1.03516;0.0443478;
0.103557;0.98633;1.03964;0.0533093;
0.103567;0.981956;1.04402;0.06206;
0.103577;0.977704;1.04827;0.0705653;
0.103587;0.973592;1.05238;0.0787916;
0.103597;0.969636;1.05634;0.0867066;
0.103607;0.965851;1.06013;0.0942789;
0.103617;0.962253;1.06373;0.101479;
0.103627;0.958855;1.06713;0.108278;
0.103637;0.95567;1.07032;0.114649;
0.103647;0.952712;1.07328;0.120567;
0.103657;0.949992;1.076;0.12601;
0.103667;0.947521;1.07848;0.130955;
0.103677;0.945308;1.08069;0.135383;
0.103687;0.943362;1.08264;0.139277;
0.103697;0.941691;1.08431;0.142622;
0.103707;0.940301;1.0857;0.145403;
0.103717;0.939197;1.08681;0.147612;
0.103727;0.938385;1.08762;0.149237;
0.103737;0.937866;1.08814;0.150275;
0.103747;0.937644;1.08836;0.150719;
0.103757;0.937719;1.08829;0.150569;
0.103767;0.938091;1.08792;0.149826;
0.103777;0.938758;1.08725;0.148491;
0.103787;0.939718;1.08629;0.146571;
0.103797;0.940966;1.08504;0.144072;
0.103807;0.942499;1.0835;0.141005;
0.103817;0.944309;1.08169;0.137382;
0.103827;0.946391;1.07961;0.133216;
0.103837;0.948735;1.07726;0.128525;
0.103847;0.951333;1.07466;0.123327;
0.103857;0.954175;1.07182;0.117641;
0.103867;0.957248;1.06874;0.111492;
0.103877;0.960542;1.06544;0.104901;
0.103887;0.964043;1.06194;0.0978969;
0.103897;0.967737;1.05824;0.0905056;
0.103907;0.97161;1.05437;0.0827567;
0.103917;0.975647;1.05033;0.0746808;
0.103927;0.979831;1.04614;0.0663097;
0.103937;0.984147;1.04182;0.0576764;
0.103947;0.988577;1.03739;0.0488151;
0.103957;0.993103;1.03286;0.0397607;
0.103967;0.997708;1.02826;0.030549;
0.103977;1.00237;1.02359;0.0212166;
0.103987;1.00708;1.01888;0.0118001;
0.103997;1.01181;1.01415;0.00233697;
0.104007;1.01655;1.00941;-0.00713548;
0.104017;1.02127;1.00469;-0.0165797;
0.104027;1.02596;1;-0.0259585;
0.104037;1.0306;0.995366;-0.0352346;
0.104047;1.03517;0.990798;-0.0443715;
0.104057;1.03965;0.986318;-0.053333;
0.104067;1.04403;0.981944;-0.0620836;
0.104077;1.04828;0.977692;-0.0705889;
0.104087;1.0524;0.97358;-0.0788153;
0.104097;1.05635;0.969624;-0.0867302;
0.104107;1.06014;0.965839;-0.0943025;
0.104117;1.06374;0.962241;-0.101502;
0.104127;1.06714;0.958843;-0.108301;
0.104137;1.07033;0.955658;-0.114672;
0.104147;1.07329;0.9527;-0.120591;
0.104157;1.07601;0.949981;-0.126034;
0.104167;1.07849;0.947509;-0.130979;
0.104177;1.0807;0.945296;-0.135407;
0.104187;1.08265;0.94335;-0.139301;
0.104197;1.08432;0.941679;-0.142645;
0.104207;1.08572;0.940289;-0.145427;
0.104217;1.08682;0.939185;-0.147635;
0.104227;1.08763;0.938373;-0.149261;
0.104237;1.08815;0.937855;-0.150298;
0.104247;1.08838;0.937632;-0.150743;
0.104257;1.0883;0.937707;-0.150593;
0.104267;1.08793;0.938079;-0.149849;
0.104277;1.08726;0.938746;-0.148515;
0.104287;1.0863;0.939706;-0.146594;
0.104297;1.08505;0.940954;-0.144096;
0.104307;1.08352;0.942487;-0.141029;
0.104317;1.0817;0.944298;-0.137405;
0.104327;1.07962;0.946379;-0.13324;
0.104337;1.07727;0.948724;-0.128549;
0.104347;1.07467;0.951321;-0.12335;
0.104357;1.07183;0.954163;-0.117665;
0.104367;1.06875;0.957236;-0.111515;
0.104377;1.06545;0.96053;-0.104925;
0.104387;1.06195;0.964031;-0.0979205;
0.104397;1.05825;0.967725;-0.0905292;
0.104407;1.05438;0.971598;-0.0827803;
0.104417;1.05034;0.975635;-0.0747044;
0.104427;1.04615;0.979819;-0.0663333;
0.104437;1.04184;0.984135;-0.0577;
0.104447;1.0374;0.988565;-0.0488386;
0.104457;1.03288;0.993091;-0.0397843;
0.104467;1.02827;0.997696;-0.0305726;
0.104477;1.0236;1.00236;-0.0212401;
0.104487;1.01889;1.00707;-0.0118237;
0.104497;1.01416;1.0118;-0.00236054;
0.104507;1.00943;1.01654;0.0071119;
0.104517;1.0047;1.02126;0.0165562;
0.104527;1.00002;1.02595;0.0259349;
0.104537;0.995377;1.03059;0.0352111;
0.104547;0.99081;1.03516;0.0443479;
0.104557;0.98633;1.03964;0.0533094;
0.104567;0.981956;1.04402;0.0620601;
0.104577;0.977704;1.04827;0.0705654;
0.104587;0.973592;1.05238;0.0787917;
0.104597;0.969636;1.05634;0.0867066;
0.104607;0.965851;1.06013;0.0942789;
0.104617;0.962252;1.06373;0.101479;
0.104627;0.958854;1.06713;0.108278;
0.104637;0.95567;1.07032;0.114649;
0.104647;0.952712;1.07328;0.120567;
0.104657;0.949992;1.076;0.12601;
0.104667;0.947521;1.07848;0.130955;
0.104677;0.945308;1.08069;0.135383;
0.104687;0.943362;1.08264;0.139277;
0.104697;0.941691;1.08431;0.142622;
0.104707;0.940301;1.0857;0.145404;
0.104717;0.939197;1.08681;0.147612;
0.104727;0.938385;1.08762;0.149238;
0.104737;0.937866;1.08814;0.150275;
0.104747;0.937644;1.08836;0.150719;
0.104757;0.937719;1.08829;0.150569;
0.104767;0.938091;1.08792;0.149826;
0.104777;0.938758;1.08725;0.148491;
0.104787;0.939717;1.08629;0.146571;
0.104797;0.940966;1.08504;0.144072;
0.104807;0.942499;1.0835;0.141005;
0.104817;0.944309;1.08169;0.137382;
0.104827;0.946391;1.07961;0.133216;
0.104837;0.948735;1.07726;0.128525;
0.104847;0.951333;1.07466;0.123327;
0.104857;0.954175;1.07182;0.117641;
0.104867;0.957248;1.06874;0.111492;
0.104877;0.960542;1.06544;0.104901;
0.104887;0.964043;1.06194;0.097897;
0.104897;0.967737;1.05824;0.0905057;
0.104907;0.97161;1.05437;0.0827568;
0.104917;0.975647;1.05033;0.0746809;
0.104927;0.979831;1.04614;0.0663098;
0.104937;0.984147;1.04182;0.0576765;
0.104947;0.988576;1.03739;0.0488152;
0.104957;0.993103;1.03286;0.0397608;
0.104967;0.997708;1.02826;0.0305491;
0.104977;1.00237;1.02359;0.0212166;
0.104987;1.00708;1.01888;0.0118002;
0.104997;1.01181;1.01415;0.00233706;
0.105007;1.01655;1.00941;-0.00713538;
0.105017;1.02127;1.00469;-0.0165797;
0.105027;1.02596;1;-0.0259584;
0.105037;1.0306;0.995366;-0.0352345;
0.105047;1.03517;0.990798;-0.0443714;
0.105057;1.03965;0.986318;-0.0533329;
0.105067;1.04403;0.981944;-0.0620835;
0.105077;1.04828;0.977692;-0.0705888;
0.105087;1.0524;0.97358;-0.0788152;
0.105097;1.05635;0.969624;-0.0867301;
0.105107;1.06014;0.965839;-0.0943024;
0.105117;1.06374;0.962241;-0.101502;
0.105127;1.06714;0.958843;-0.108301;
0.105137;1.07033;0.955658;-0.114672;
0.105147;1.07329;0.9527;-0.120591;
0.105157;1.07601;0.94998;-0.126033;
0.105167;1.07849;0.947509;-0.130979;
0.105177;1.0807;0.945296;-0.135407;
0.105187;1.08265;0.94335;-0.139301;
0.105197;1.08432;0.941679;-0.142645;
0.105207;1.08572;0.940289;-0.145427;
0.105217;1.08682;0.939185;-0.147635;
0.105227;1.08763;0.938373;-0.149261;
0.105237;1.08815;0.937855;-0.150298;
0.105247;1.08838;0.937632;-0.150743;
0.105257;1.0883;0.937707;-0.150593;
0.105267;1.08793;0.938079;-0.149849;
0.105277;1.08726;0.938746;-0.148514;
0.105287;1.0863;0.939706;-0.146594;
0.105297;1.08505;0.940954;-0.144095;
0.105307;1.08352;0.942487;-0.141028;
0.105317;1.0817;0.944297;-0.137405;
0.105327;1.07962;0.946379;-0.13324;
0.105337;1.07727;0.948723;-0.128549;
0.105347;1.07467;0.951321;-0.12335;
0.105357;1.07183;0.954163;-0.117665;
0.105367;1.06875;0.957236;-0.111515;
0.105377;1.06545;0.96053;-0.104925;
0.105387;1.06195;0.964031;-0.0979204;
0.105397;1.05825;0.967725;-0.0905291;
0.105407;1.05438;0.971598;-0.0827802;
0.105417;1.05034;0.975635;-0.0747043;
0.105427;1.04615;0.979819;-0.0663332;
0.105437;1.04183;0.984135;-0.0576999;
0.105447;1.0374;0.988565;-0.0488386;
0.105457;1.03288;0.993091;-0.0397842;
0.105467;1.02827;0.997696;-0.0305725;
0.105477;1.0236;1.00236;-0.02124;
0.105487;1.01889;1.00707;-0.0118236;
0.105497;1.01416;1.0118;-0.00236045;
0.105507;1.00943;1.01654;0.00711199;
0.105517;1.0047;1.02126;0.0165563;
0.105527;1.00001;1.02595;0.025935;
0.105537;0.995377;1.03059;0.0352112;
0.105547;0.99081;1.03516;0.044348;
0.105557;0.98633;1.03964;0.0533095;
0.105567;0.981955;1.04402;0.0620602;
0.105577;0.977704;1.04827;0.0705655;
0.105587;0.973592;1.05238;0.0787918;
0.105597;0.969636;1.05634;0.0867067;
0.105607;0.965851;1.06013;0.094279;
0.105617;0.962252;1.06373;0.101479;
0.105627;0.958854;1.06713;0.108278;
0.105637;0.95567;1.07032;0.114649;
0.105647;0.952712;1.07328;0.120568;
0.105657;0.949992;1.076;0.12601;
0.105667;0.947521;1.07848;0.130955;
0.105677;0.945308;1.08069;0.135383;
0.105687;0.943362;1.08264;0.139277;
0.105697;0.941691;1.08431;0.142622;
0.105707;0.9403;1.0857;0.145404;
0.105717;0.939197;1.08681;0.147612;
0.105727;0.938385;1.08762;0.149238;
0.105737;0.937866;1.08814;0.150275;
0.105747;0.937644;1.08836;0.150719;
0.105757;0.937719;1.08829;0.15057;
0.105767;0.938091;1.08792;0.149826;
0.105777;0.938758;1.08725;0.148491;
0.105787;0.939717;1.08629;0.146571;
0.105797;0.940966;1.08504;0.144072;
0.105807;0.942498;1.0835;0.141005;
0.105817;0.944309;1.08169;0.137382;
0.105827;0.946391;1.07961;0.133216;
0.105837;0.948735;1.07726;0.128525;
0.105847;0.951333;1.07466;0.123327;
0.105857;0.954174;1.07182;0.117642;
0.105867;0.957248;1.06874;0.111492;
0.105877;0.960542;1.06544;0.104902;
0.105887;0.964042;1.06194;0.097897;
0.105897;0.967737;1.05824;0.0905058;
0.105907;0.97161;1.05437;0.0827569;
0.105917;0.975647;1.05033;0.074681;
0.105927;0.979831;1.04614;0.0663099;
0.105937;0.984147;1.04182;0.0576766;
0.105947;0.988576;1.03739;0.0488152;
0.105957;0.993103;1.03286;0.0397609;
0.105967;0.997708;1.02826;0.0305492;
0.105977;1.00237;1.02359;0.0212167;
0.105987;1.00708;1.01888;0.0118003;
0.105997;1.01181;1.01415;0.00233715;
0.106007;1.01655;1.00941;-0.00713529;
0.106017;1.02127;1.00469;-0.0165796;
0.106027;1.02596;1;-0.0259583;
0.106037;1.0306;0.995366;-0.0352344;
0.106047;1.03517;0.990798;-0.0443713;
0.106057;1.03965;0.986318;-0.0533328;
0.106067;1.04403;0.981944;-0.0620834;
0.106077;1.04828;0.977692;-0.0705887;
0.106087;1.0524;0.97358;-0.0788151;
0.106097;1.05635;0.969624;-0.08673;
0.106107;1.06014;0.965839;-0.0943023;
0.106117;1.06374;0.962241;-0.101502;
0.106127;1.06714;0.958843;-0.108301;
0.106137;1.07033;0.955658;-0.114672;
0.106147;1.07329;0.9527;-0.120591;
0.106157;1.07601;0.94998;-0.126033;
0.106167;1.07849;0.947509;-0.130978;
0.106177;1.0807;0.945296;-0.135407;
0.106187;1.08265;0.94335;-0.139301;
0.106197;1.08432;0.941679;-0.142645;
0.106207;1.08572;0.940289;-0.145427;
0.106217;1.08682;0.939185;-0.147635;
0.106227;1.08763;0.938373;-0.149261;
0.106237;1.08815;0.937855;-0.150298;
0.106247;1.08838;0.937632;-0.150743;
0.106257;1.0883;0.937707;-0.150593;
0.106267;1.08793;0.938079;-0.149849;
0.106277;1.08726;0.938746;-0.148514;
0.106287;1.0863;0.939706;-0.146594;
0.106297;1.08505;0.940954;-0.144095;
0.106307;1.08352;0.942487;-0.141028;
0.106317;1.0817;0.944297;-0.137405;
0.106327;1.07962;0.946379;-0.13324;
0.106337;1.07727;0.948723;-0.128549;
0.106347;1.07467;0.951321;-0.12335;
0.106357;1.07183;0.954163;-0.117665;
0.106367;1.06875;0.957236;-0.111515;
0.106377;1.06545;0.96053;-0.104925;
