time;V(/OUT_N);V(/OUT_P);user1;
0.1;0.834431;0.975511;0.14108;
0.10001;0.838332;0.970953;0.132621;
0.10002;0.842217;0.966414;0.124197;
0.10003;0.846072;0.961912;0.115841;
0.10004;0.84988;0.957466;0.107586;
0.10005;0.853626;0.953092;0.0994656;
0.10006;0.857297;0.948808;0.091511;
0.10007;0.860877;0.944631;0.0837539;
0.10008;0.864352;0.940577;0.0762249;
0.10009;0.867708;0.936662;0.0689537;
0.1001;0.870933;0.932902;0.061969;
0.10011;0.874013;0.929311;0.0552984;
0.10012;0.876937;0.925905;0.0489681;
0.10013;0.879692;0.922695;0.0430032;
0.10014;0.882268;0.919695;0.037427;
0.10015;0.884655;0.916917;0.0322616;
0.10016;0.886843;0.914371;0.0275273;
0.10017;0.888824;0.912067;0.0232426;
0.10018;0.890591;0.910015;0.0194244;
0.10019;0.892135;0.908222;0.0160877;
0.1002;0.893451;0.906696;0.0132457;
0.10021;0.894533;0.905443;0.0109093;
0.10022;0.895378;0.904466;0.00908798;
0.10023;0.895983;0.903771;0.00778868;
0.10024;0.896344;0.903361;0.00701654;
0.10025;0.896461;0.903235;0.00677461;
0.10026;0.896332;0.903396;0.00706382;
0.10027;0.895959;0.903842;0.00788304;
0.10028;0.895343;0.904572;0.00922907;
0.10029;0.894486;0.905582;0.0110966;
0.1003;0.893392;0.90687;0.0134783;
0.10031;0.892064;0.908429;0.0163649;
0.10032;0.890509;0.910254;0.019745;
0.10033;0.888733;0.912338;0.0236054;
0.10034;0.886741;0.914672;0.0279308;
0.10035;0.884543;0.917247;0.0327043;
0.10036;0.882147;0.920054;0.0379071;
0.10037;0.879561;0.92308;0.0435188;
0.10038;0.876798;0.926315;0.0495172;
0.10039;0.873866;0.929745;0.0558788;
0.1004;0.870779;0.933357;0.0625784;
0.10041;0.867547;0.937137;0.0695897;
0.10042;0.864185;0.94107;0.076885;
0.10043;0.860704;0.94514;0.0844355;
0.10044;0.85712;0.949331;0.0922114;
0.10045;0.853445;0.953627;0.100182;
0.10046;0.849695;0.958011;0.108316;
0.10047;0.845884;0.962465;0.116581;
0.10048;0.842028;0.966972;0.124944;
0.10049;0.838142;0.971515;0.133373;
0.1005;0.834241;0.976074;0.141833;
0.10051;0.83034;0.980632;0.150292;
0.10052;0.826455;0.985171;0.158716;
0.10053;0.822602;0.989674;0.167072;
0.10054;0.818795;0.994122;0.175327;
0.10055;0.815049;0.998497;0.183447;
0.10056;0.81138;1.00278;0.191402;
0.10057;0.807802;1.00696;0.199159;
0.10058;0.804329;1.01102;0.206689;
0.10059;0.800975;1.01493;0.21396;
0.1006;0.797752;1.0187;0.220945;
0.10061;0.794674;1.02229;0.227615;
0.10062;0.791753;1.0257;0.233946;
0.10063;0.789;1.02891;0.239911;
0.10064;0.786427;1.03191;0.245487;
0.10065;0.784042;1.03469;0.250653;
0.10066;0.781856;1.03724;0.255387;
0.10067;0.779877;1.03955;0.259672;
0.10068;0.778113;1.0416;0.263491;
0.10069;0.77657;1.0434;0.266827;
0.1007;0.775256;1.04493;0.269669;
0.10071;0.774175;1.04618;0.272006;
0.10072;0.77333;1.04716;0.273827;
0.10073;0.772727;1.04785;0.275126;
0.10074;0.772366;1.04826;0.275899;
0.10075;0.77225;1.04839;0.27614;
0.10076;0.772378;1.04823;0.275851;
0.10077;0.772751;1.04778;0.275032;
0.10078;0.773366;1.04705;0.273685;
0.10079;0.774222;1.04604;0.271818;
0.1008;0.775315;1.04475;0.269436;
0.10081;0.776641;1.04319;0.266549;
0.10082;0.778194;1.04136;0.263168;
0.10083;0.779969;1.03928;0.259308;
0.10084;0.781959;1.03694;0.254982;
0.10085;0.784155;1.03436;0.250208;
0.10086;0.786549;1.03155;0.245005;
0.10087;0.789132;1.02852;0.239393;
0.10088;0.791893;1.02529;0.233394;
0.10089;0.794823;1.02185;0.227032;
0.1009;0.797908;1.01824;0.220332;
0.10091;0.801137;1.01446;0.21332;
0.10092;0.804498;1.01052;0.206024;
0.10093;0.807977;1.00645;0.198474;
0.10094;0.811559;1.00226;0.190697;
0.10095;0.815233;0.997959;0.182726;
0.10096;0.818981;0.993574;0.174592;
0.10097;0.822791;0.989118;0.166327;
0.10098;0.826646;0.98461;0.157964;
0.10099;0.830532;0.980067;0.149535;
0.101;0.834434;0.975508;0.141074;
0.10101;0.838335;0.97095;0.132615;
0.10102;0.84222;0.966411;0.124191;
0.10103;0.846074;0.961909;0.115835;
0.10104;0.849882;0.957463;0.107581;
0.10105;0.853629;0.953089;0.09946;
0.10106;0.857299;0.948805;0.0915054;
0.10107;0.860879;0.944627;0.0837483;
0.10108;0.864354;0.940573;0.0762192;
0.10109;0.867711;0.936659;0.068948;
0.1011;0.870935;0.932899;0.0619634;
0.10111;0.874016;0.929308;0.0552927;
0.10112;0.876939;0.925902;0.0489625;
0.10113;0.879694;0.922692;0.0429975;
0.10114;0.882271;0.919692;0.0374214;
0.10115;0.884658;0.916913;0.032256;
0.10116;0.886846;0.914367;0.0275216;
0.10117;0.888827;0.912064;0.0232369;
0.10118;0.890593;0.910012;0.0194188;
0.10119;0.892137;0.908219;0.0160821;
0.1012;0.893453;0.906693;0.01324;
0.10121;0.894536;0.905439;0.0109037;
0.10122;0.895381;0.904463;0.00908234;
0.10123;0.895985;0.903768;0.00778304;
0.10124;0.896346;0.903357;0.00701091;
0.10125;0.896463;0.903232;0.00676898;
0.10126;0.896334;0.903393;0.00705819;
0.10127;0.895961;0.903839;0.00787741;
0.10128;0.895345;0.904569;0.00922343;
0.10129;0.894488;0.905579;0.011091;
0.1013;0.893394;0.906867;0.0134727;
0.10131;0.892067;0.908426;0.0163593;
0.10132;0.890512;0.910251;0.0197394;
0.10133;0.888735;0.912335;0.0235997;
0.10134;0.886744;0.914669;0.0279252;
0.10135;0.884545;0.917244;0.0326987;
0.10136;0.882149;0.92005;0.0379015;
0.10137;0.879564;0.923077;0.0435132;
0.10138;0.8768;0.926312;0.0495116;
0.10139;0.873869;0.929742;0.0558731;
0.1014;0.870781;0.933354;0.0625728;
0.10141;0.86755;0.937134;0.0695841;
0.10142;0.864187;0.941066;0.0768794;
0.10143;0.860707;0.945136;0.0844299;
0.10144;0.857122;0.949328;0.0922058;
0.10145;0.853447;0.953624;0.100176;
0.10146;0.849698;0.958008;0.10831;
0.10147;0.845887;0.962462;0.116575;
0.10148;0.842031;0.966969;0.124938;
0.10149;0.838144;0.971511;0.133367;
0.1015;0.834243;0.976071;0.141827;
0.10151;0.830342;0.980629;0.150286;
0.10152;0.826458;0.985168;0.158711;
0.10153;0.822604;0.989671;0.167067;
0.10154;0.818797;0.994118;0.175321;
0.10155;0.815052;0.998494;0.183442;
0.10156;0.811383;1.00278;0.191397;
0.10157;0.807805;1.00696;0.199154;
0.10158;0.804332;1.01101;0.206683;
0.10159;0.800977;1.01493;0.213954;
0.1016;0.797755;1.01869;0.220939;
0.10161;0.794677;1.02229;0.22761;
0.10162;0.791756;1.0257;0.23394;
0.10163;0.789003;1.02891;0.239905;
0.10164;0.786429;1.03191;0.245482;
0.10165;0.784044;1.03469;0.250647;
0.10166;0.781858;1.03724;0.255382;
0.10167;0.779879;1.03955;0.259667;
0.10168;0.778115;1.0416;0.263485;
0.10169;0.776573;1.04339;0.266822;
0.1017;0.775258;1.04492;0.269664;
0.10171;0.774177;1.04618;0.272;
0.10172;0.773333;1.04715;0.273822;
0.10173;0.772729;1.04785;0.275121;
0.10174;0.772368;1.04826;0.275893;
0.10175;0.772252;1.04839;0.276135;
0.10176;0.772381;1.04823;0.275845;
0.10177;0.772753;1.04778;0.275026;
0.10178;0.773369;1.04705;0.27368;
0.10179;0.774225;1.04604;0.271812;
0.1018;0.775318;1.04475;0.26943;
0.10181;0.776644;1.04319;0.266543;
0.10182;0.778197;1.04136;0.263163;
0.10183;0.779972;1.03927;0.259302;
0.10184;0.781961;1.03694;0.254976;
0.10185;0.784157;1.03436;0.250202;
0.10186;0.786551;1.03155;0.244999;
0.10187;0.789134;1.02852;0.239387;
0.10188;0.791896;1.02528;0.233388;
0.10189;0.794825;1.02185;0.227026;
0.1019;0.79791;1.01824;0.220326;
0.10191;0.80114;1.01445;0.213314;
0.10192;0.8045;1.01052;0.206019;
0.10193;0.807979;1.00645;0.198468;
0.10194;0.811562;1.00225;0.190692;
0.10195;0.815235;0.997956;0.182721;
0.10196;0.818984;0.993571;0.174587;
0.10197;0.822793;0.989115;0.166322;
0.10198;0.826649;0.984607;0.157958;
0.10199;0.830535;0.980064;0.14953;
0.102;0.834436;0.975505;0.141069;
0.10201;0.838337;0.970947;0.13261;
0.10202;0.842222;0.966408;0.124186;
0.10203;0.846076;0.961906;0.11583;
0.10204;0.849884;0.957459;0.107575;
0.10205;0.853631;0.953086;0.0994544;
0.10206;0.857302;0.948801;0.0914998;
0.10207;0.860881;0.944624;0.0837427;
0.10208;0.864357;0.94057;0.0762136;
0.10209;0.867713;0.936655;0.0689424;
0.1021;0.870938;0.932896;0.0619578;
0.10211;0.874018;0.929305;0.0552871;
0.10212;0.876941;0.925898;0.0489569;
0.10213;0.879697;0.922689;0.042992;
0.10214;0.882273;0.919689;0.0374158;
0.10215;0.88466;0.91691;0.0322504;
0.10216;0.886848;0.914364;0.027516;
0.10217;0.888829;0.912061;0.0232313;
0.10218;0.890595;0.910009;0.0194132;
0.10219;0.892139;0.908216;0.0160765;
0.1022;0.893455;0.90669;0.0132344;
0.10221;0.894538;0.905436;0.0108981;
0.10222;0.895383;0.90446;0.00907675;
0.10223;0.895988;0.903765;0.00777745;
0.10224;0.896349;0.903354;0.00700532;
0.10225;0.896465;0.903229;0.00676339;
0.10226;0.896337;0.903389;0.0070526;
0.10227;0.895964;0.903836;0.00787182;
0.10228;0.895348;0.904565;0.00921785;
0.10229;0.894491;0.905576;0.0110854;
0.1023;0.893396;0.906864;0.0134671;
0.10231;0.892069;0.908423;0.0163537;
0.10232;0.890514;0.910248;0.0197338;
0.10233;0.888738;0.912332;0.0235941;
0.10234;0.886746;0.914666;0.0279196;
0.10235;0.884548;0.917241;0.0326931;
0.10236;0.882151;0.920047;0.0378959;
0.10237;0.879566;0.923074;0.0435076;
0.10238;0.876802;0.926308;0.049506;
0.10239;0.873871;0.929739;0.0558676;
0.1024;0.870784;0.933351;0.0625672;
0.10241;0.867552;0.937131;0.0695785;
0.10242;0.86419;0.941063;0.0768738;
0.10243;0.860709;0.945133;0.0844243;
0.10244;0.857124;0.949325;0.0922002;
0.10245;0.85345;0.953621;0.100171;
0.10246;0.8497;0.958005;0.108305;
0.10247;0.845889;0.962459;0.116569;
0.10248;0.842033;0.966966;0.124933;
0.10249;0.838147;0.971508;0.133361;
0.1025;0.834246;0.976067;0.141822;
0.10251;0.830345;0.980626;0.150281;
0.10252;0.82646;0.985165;0.158705;
0.10253;0.822607;0.989668;0.167061;
0.10254;0.8188;0.994115;0.175316;
0.10255;0.815054;0.998491;0.183436;
0.10256;0.811385;1.00278;0.191391;
0.10257;0.807807;1.00696;0.199148;
0.10258;0.804334;1.01101;0.206677;
0.10259;0.80098;1.01493;0.213949;
0.1026;0.797757;1.01869;0.220934;
0.10261;0.794679;1.02228;0.227604;
0.10262;0.791758;1.02569;0.233935;
0.10263;0.789005;1.02891;0.2399;
0.10264;0.786431;1.03191;0.245476;
0.10265;0.784047;1.03469;0.250642;
0.10266;0.781861;1.03724;0.255376;
0.10267;0.779882;1.03954;0.259661;
0.10268;0.778118;1.0416;0.263479;
0.10269;0.776575;1.04339;0.266816;
0.1027;0.775261;1.04492;0.269658;
0.10271;0.774179;1.04617;0.271995;
0.10272;0.773335;1.04715;0.273816;
0.10273;0.772732;1.04785;0.275115;
0.10274;0.772371;1.04826;0.275887;
0.10275;0.772255;1.04838;0.276129;
0.10276;0.772383;1.04822;0.27584;
0.10277;0.772756;1.04778;0.27502;
0.10278;0.773371;1.04705;0.273674;
0.10279;0.774227;1.04603;0.271806;
0.1028;0.77532;1.04474;0.269424;
0.10281;0.776646;1.04318;0.266537;
0.10282;0.778199;1.04136;0.263157;
0.10283;0.779974;1.03927;0.259296;
0.10284;0.781964;1.03693;0.254971;
0.10285;0.78416;1.03436;0.250197;
0.10286;0.786554;1.03155;0.244993;
0.10287;0.789137;1.02852;0.239381;
0.10288;0.791898;1.02528;0.233383;
0.10289;0.794828;1.02185;0.227021;
0.1029;0.797913;1.01823;0.220321;
0.10291;0.801142;1.01445;0.213309;
0.10292;0.804503;1.01052;0.206013;
0.10293;0.807981;1.00644;0.198462;
0.10294;0.811564;1.00225;0.190686;
0.10295;0.815237;0.997953;0.182715;
0.10296;0.818986;0.993567;0.174581;
0.10297;0.822796;0.989112;0.166316;
0.10298;0.826651;0.984604;0.157953;
0.10299;0.830537;0.980061;0.149524;
0.103;0.834438;0.975502;0.141063;
0.10301;0.838339;0.970944;0.132604;
0.10302;0.842225;0.966405;0.12418;
0.10303;0.846079;0.961903;0.115824;
0.10304;0.849887;0.957456;0.107569;
0.10305;0.853634;0.953082;0.0994488;
0.10306;0.857304;0.948798;0.0914942;
0.10307;0.860884;0.944621;0.0837371;
0.10308;0.864359;0.940567;0.0762081;
0.10309;0.867715;0.936652;0.0689369;
0.1031;0.87094;0.932892;0.0619522;
0.10311;0.87402;0.929302;0.0552816;
0.10312;0.876944;0.925895;0.0489513;
0.10313;0.879699;0.922686;0.0429864;
0.10314;0.882275;0.919686;0.0374102;
0.10315;0.884662;0.916907;0.0322448;
0.10316;0.886851;0.914361;0.0275105;
0.10317;0.888832;0.912058;0.0232258;
0.10318;0.890598;0.910005;0.0194076;
0.10319;0.892142;0.908213;0.0160709;
0.1032;0.893458;0.906687;0.0132289;
0.10321;0.894541;0.905433;0.0108926;
0.10322;0.895386;0.904457;0.0090712;
0.10323;0.89599;0.903762;0.00777191;
0.10324;0.896351;0.903351;0.00699978;
0.10325;0.896468;0.903226;0.00675784;
0.10326;0.896339;0.903386;0.00704706;
0.10327;0.895966;0.903833;0.00786628;
0.10328;0.89535;0.904562;0.0092123;
0.10329;0.894493;0.905573;0.0110798;
0.1033;0.893399;0.90686;0.0134616;
0.10331;0.892072;0.90842;0.0163482;
0.10332;0.890517;0.910245;0.0197283;
0.10333;0.88874;0.912329;0.0235886;
0.10334;0.886749;0.914663;0.027914;
0.10335;0.88455;0.917238;0.0326875;
0.10336;0.882154;0.920044;0.0378904;
0.10337;0.879569;0.923071;0.043502;
0.10338;0.876805;0.926305;0.0495005;
0.10339;0.873873;0.929736;0.055862;
0.1034;0.870786;0.933348;0.0625616;
0.10341;0.867555;0.937127;0.0695729;
0.10342;0.864192;0.94106;0.0768682;
0.10343;0.860711;0.94513;0.0844187;
0.10344;0.857127;0.949322;0.0921946;
0.10345;0.853452;0.953618;0.100165;
0.10346;0.849702;0.958001;0.108299;
0.10347;0.845892;0.962456;0.116564;
0.10348;0.842036;0.966963;0.124927;
0.10349;0.838149;0.971505;0.133356;
0.1035;0.834248;0.976064;0.141816;
0.10351;0.830347;0.980623;0.150275;
0.10352;0.826463;0.985162;0.158699;
0.10353;0.822609;0.989664;0.167055;
0.10354;0.818802;0.994112;0.17531;
0.10355;0.815057;0.998487;0.183431;
0.10356;0.811388;1.00277;0.191385;
0.10357;0.80781;1.00695;0.199143;
0.10358;0.804337;1.01101;0.206672;
0.10359;0.800982;1.01493;0.213943;
0.1036;0.79776;1.01869;0.220928;
0.10361;0.794682;1.02228;0.227599;
0.10362;0.791761;1.02569;0.233929;
0.10363;0.789008;1.0289;0.239894;
0.10364;0.786434;1.0319;0.245471;
0.10365;0.784049;1.03469;0.250636;
0.10366;0.781863;1.03723;0.255371;
0.10367;0.779884;1.03954;0.259656;
0.10368;0.77812;1.04159;0.263474;
0.10369;0.776578;1.04339;0.266811;
0.1037;0.775263;1.04492;0.269653;
0.10371;0.774182;1.04617;0.271989;
0.10372;0.773338;1.04715;0.27381;
0.10373;0.772734;1.04784;0.27511;
0.10374;0.772373;1.04826;0.275882;
0.10375;0.772257;1.04838;0.276124;
0.10376;0.772385;1.04822;0.275834;
0.10377;0.772758;1.04777;0.275015;
0.10378;0.773374;1.04704;0.273669;
0.10379;0.77423;1.04603;0.271801;
0.1038;0.775323;1.04474;0.269419;
0.10381;0.776648;1.04318;0.266532;
0.10382;0.778202;1.04135;0.263151;
0.10383;0.779977;1.03927;0.259291;
0.10384;0.781966;1.03693;0.254965;
0.10385;0.784162;1.03435;0.250191;
0.10386;0.786556;1.03154;0.244988;
0.10387;0.789139;1.02852;0.239376;
0.10388;0.791901;1.02528;0.233377;
0.10389;0.79483;1.02184;0.227015;
0.1039;0.797915;1.01823;0.220315;
0.10391;0.801145;1.01445;0.213303;
0.10392;0.804505;1.01051;0.206008;
0.10393;0.807984;1.00644;0.198457;
0.10394;0.811567;1.00225;0.190681;
0.10395;0.81524;0.99795;0.18271;
0.10396;0.818989;0.993564;0.174576;
0.10397;0.822798;0.989109;0.166311;
0.10398;0.826654;0.984601;0.157947;
0.10399;0.83054;0.980058;0.149518;
0.104;0.834441;0.975499;0.141058;
0.10401;0.838342;0.97094;0.132599;
0.10402;0.842227;0.966402;0.124174;
0.10403;0.846081;0.9619;0.115819;
0.10404;0.849889;0.957453;0.107564;
0.10405;0.853636;0.953079;0.0994433;
0.10406;0.857307;0.948795;0.0914887;
0.10407;0.860886;0.944618;0.0837316;
0.10408;0.864361;0.940564;0.0762026;
0.10409;0.867718;0.936649;0.0689314;
0.1041;0.870943;0.932889;0.0619467;
0.10411;0.874023;0.929299;0.0552761;
0.10412;0.876946;0.925892;0.0489458;
0.10413;0.879702;0.922683;0.0429809;
0.10414;0.882278;0.919683;0.0374047;
0.10415;0.884665;0.916904;0.0322393;
0.10416;0.886853;0.914358;0.027505;
0.10417;0.888834;0.912055;0.0232203;
0.10418;0.8906;0.910002;0.0194021;
0.10419;0.892144;0.90821;0.0160654;
0.1042;0.89346;0.906684;0.0132234;
0.10421;0.894543;0.90543;0.0108871;
0.10422;0.895388;0.904454;0.0090657;
0.10423;0.895993;0.903759;0.00776641;
0.10424;0.896354;0.903348;0.00699428;
0.10425;0.89647;0.903223;0.00675234;
0.10426;0.896342;0.903383;0.00704156;
0.10427;0.895969;0.903829;0.00786078;
0.10428;0.895352;0.904559;0.0092068;
0.10429;0.894496;0.90557;0.0110743;
0.1043;0.893401;0.906857;0.0134561;
0.10431;0.892074;0.908417;0.0163427;
0.10432;0.890519;0.910242;0.0197228;
0.10433;0.888742;0.912325;0.0235831;
0.10434;0.886751;0.91466;0.0279085;
0.10435;0.884553;0.917235;0.032682;
0.10436;0.882156;0.920041;0.0378849;
0.10437;0.879571;0.923068;0.0434965;
0.10438;0.876807;0.926302;0.049495;
0.10439;0.873876;0.929732;0.0558565;
0.1044;0.870788;0.933345;0.0625561;
0.10441;0.867557;0.937124;0.0695674;
0.10442;0.864194;0.941057;0.0768627;
0.10443;0.860714;0.945127;0.0844132;
0.10444;0.857129;0.949318;0.0921891;
0.10445;0.853455;0.953615;0.10016;
0.10446;0.849705;0.957998;0.108294;
0.10447;0.845894;0.962453;0.116558;
0.10448;0.842038;0.96696;0.124922;
0.10449;0.838152;0.971502;0.13335;
0.1045;0.834251;0.976061;0.141811;
0.10451;0.83035;0.98062;0.15027;
0.10452;0.826465;0.985159;0.158694;
0.10453;0.822612;0.989661;0.16705;
0.10454;0.818805;0.994109;0.175305;
0.10455;0.815059;0.998484;0.183425;
0.10456;0.81139;1.00277;0.19138;
0.10457;0.807812;1.00695;0.199137;
0.10458;0.804339;1.01101;0.206666;
0.10459;0.800985;1.01492;0.213938;
0.1046;0.797762;1.01868;0.220922;
0.10461;0.794684;1.02228;0.227593;
0.10462;0.791763;1.02569;0.233924;
0.10463;0.78901;1.0289;0.239889;
0.10464;0.786436;1.0319;0.245465;
0.10465;0.784052;1.03468;0.250631;
0.10466;0.781865;1.03723;0.255365;
0.10467;0.779886;1.03954;0.25965;
0.10468;0.778122;1.04159;0.263468;
0.10469;0.77658;1.04339;0.266805;
0.1047;0.775266;1.04491;0.269647;
0.10471;0.774184;1.04617;0.271984;
0.10472;0.77334;1.04715;0.273805;
0.10473;0.772736;1.04784;0.275104;
0.10474;0.772376;1.04825;0.275876;
0.10475;0.772259;1.04838;0.276118;
0.10476;0.772388;1.04822;0.275829;
0.10477;0.772761;1.04777;0.275009;
0.10478;0.773376;1.04704;0.273663;
0.10479;0.774232;1.04603;0.271795;
0.1048;0.775325;1.04474;0.269413;
0.10481;0.776651;1.04318;0.266526;
0.10482;0.778204;1.04135;0.263146;
0.10483;0.779979;1.03926;0.259285;
0.10484;0.781968;1.03693;0.25496;
0.10485;0.784165;1.03435;0.250186;
0.10486;0.786559;1.03154;0.244982;
0.10487;0.789142;1.02851;0.23937;
0.10488;0.791903;1.02527;0.233372;
0.10489;0.794832;1.02184;0.22701;
0.1049;0.797918;1.01823;0.22031;
0.10491;0.801147;1.01444;0.213298;
0.10492;0.804508;1.01051;0.206002;
0.10493;0.807986;1.00644;0.198451;
0.10494;0.811569;1.00224;0.190675;
0.10495;0.815242;0.997947;0.182704;
0.10496;0.818991;0.993561;0.17457;
0.10497;0.822801;0.989106;0.166305;
0.10498;0.826656;0.984598;0.157942;
0.10499;0.830542;0.980055;0.149513;
0.105;0.834443;0.975496;0.141052;
0.10501;0.838344;0.970937;0.132593;
0.10502;0.84223;0.966398;0.124169;
0.10503;0.846084;0.961897;0.115813;
0.10504;0.849892;0.95745;0.107558;
0.10505;0.853638;0.953076;0.0994378;
0.10506;0.857309;0.948792;0.0914832;
0.10507;0.860889;0.944615;0.0837261;
0.10508;0.864364;0.940561;0.0761971;
0.10509;0.86772;0.936646;0.0689259;
0.1051;0.870945;0.932886;0.0619412;
0.10511;0.874025;0.929296;0.0552706;
0.10512;0.876949;0.925889;0.0489404;
0.10513;0.879704;0.922679;0.0429754;
0.10514;0.88228;0.91968;0.0373993;
0.10515;0.884667;0.916901;0.0322339;
0.10516;0.886856;0.914355;0.0274995;
0.10517;0.888837;0.912052;0.0232148;
0.10518;0.890603;0.909999;0.0193966;
0.10519;0.892147;0.908207;0.01606;
0.1052;0.893463;0.906681;0.0132179;
0.10521;0.894545;0.905427;0.0108816;
0.10522;0.895391;0.904451;0.00906025;
0.10523;0.895995;0.903756;0.00776095;
0.10524;0.896356;0.903345;0.00698882;
0.10525;0.896473;0.90322;0.00674689;
0.10526;0.896344;0.90338;0.0070361;
0.10527;0.895971;0.903826;0.00785533;
0.10528;0.895355;0.904556;0.00920135;
0.10529;0.894498;0.905567;0.0110689;
0.1053;0.893404;0.906854;0.0134506;
0.10531;0.892077;0.908414;0.0163372;
0.10532;0.890522;0.910239;0.0197173;
0.10533;0.888745;0.912322;0.0235777;
0.10534;0.886753;0.914656;0.0279031;
0.10535;0.884555;0.917232;0.0326766;
0.10536;0.882159;0.920038;0.0378794;
0.10537;0.879574;0.923065;0.0434911;
0.10538;0.87681;0.926299;0.0494895;
0.10539;0.873878;0.929729;0.0558511;
0.1054;0.870791;0.933342;0.0625507;
0.10541;0.867559;0.937121;0.069562;
0.10542;0.864197;0.941054;0.0768573;
0.10543;0.860716;0.945124;0.0844078;
0.10544;0.857132;0.949315;0.0921837;
0.10545;0.853457;0.953612;0.100154;
0.10546;0.849707;0.957995;0.108288;
0.10547;0.845897;0.96245;0.116553;
0.10548;0.842041;0.966957;0.124916;
0.10549;0.838154;0.971499;0.133345;
0.1055;0.834253;0.976058;0.141805;
0.10551;0.830352;0.980617;0.150264;
0.10552;0.826467;0.985156;0.158689;
0.10553;0.822614;0.989658;0.167044;
0.10554;0.818807;0.994106;0.175299;
0.10555;0.815062;0.998481;0.18342;
0.10556;0.811393;1.00277;0.191374;
0.10557;0.807815;1.00695;0.199132;
0.10558;0.804341;1.011;0.206661;
0.10559;0.800987;1.01492;0.213932;
0.1056;0.797765;1.01868;0.220917;
0.10561;0.794687;1.02227;0.227588;
0.10562;0.791765;1.02568;0.233918;
0.10563;0.789013;1.0289;0.239883;
0.10564;0.786439;1.0319;0.24546;
0.10565;0.784054;1.03468;0.250625;
0.10566;0.781868;1.03723;0.25536;
0.10567;0.779889;1.03953;0.259645;
0.10568;0.778125;1.04159;0.263463;
0.10569;0.776583;1.04338;0.2668;
0.1057;0.775268;1.04491;0.269642;
0.10571;0.774187;1.04616;0.271978;
0.10572;0.773343;1.04714;0.2738;
0.10573;0.772739;1.04784;0.275099;
0.10574;0.772378;1.04825;0.275871;
0.10575;0.772262;1.04837;0.276113;
0.10576;0.77239;1.04821;0.275823;
0.10577;0.772763;1.04777;0.275004;
0.10578;0.773378;1.04704;0.273658;
0.10579;0.774234;1.04602;0.27179;
0.1058;0.775327;1.04474;0.269408;
0.10581;0.776653;1.04317;0.266521;
0.10582;0.778207;1.04135;0.263141;
0.10583;0.779981;1.03926;0.25928;
0.10584;0.781971;1.03692;0.254954;
0.10585;0.784167;1.03435;0.25018;
0.10586;0.786561;1.03154;0.244977;
0.10587;0.789144;1.02851;0.239365;
0.10588;0.791906;1.02527;0.233366;
0.10589;0.794835;1.02184;0.227004;
0.1059;0.79792;1.01822;0.220304;
0.10591;0.801149;1.01444;0.213292;
0.10592;0.80451;1.01051;0.205997;
0.10593;0.807989;1.00643;0.198446;
0.10594;0.811572;1.00224;0.19067;
0.10595;0.815245;0.997944;0.182699;
0.10596;0.818994;0.993558;0.174565;
0.10597;0.822803;0.989103;0.1663;
0.10598;0.826659;0.984595;0.157936;
0.10599;0.830545;0.980052;0.149508;
0.106;0.834446;0.975493;0.141047;
0.10601;0.838347;0.970934;0.132588;
0.10602;0.842232;0.966395;0.124164;
0.10603;0.846086;0.961894;0.115808;
0.10604;0.849894;0.957447;0.107553;
0.10605;0.853641;0.953073;0.0994324;
0.10606;0.857311;0.948789;0.0914778;
0.10607;0.860891;0.944612;0.0837207;
0.10608;0.864366;0.940558;0.0761917;
0.10609;0.867723;0.936643;0.0689205;
0.1061;0.870947;0.932883;0.0619358;
0.10611;0.874028;0.929293;0.0552652;
0.10612;0.876951;0.925886;0.0489349;
0.10613;0.879706;0.922676;0.04297;
0.10614;0.882283;0.919677;0.0373939;
0.10615;0.88467;0.916898;0.0322284;
0.10616;0.886858;0.914352;0.0274941;
0.10617;0.888839;0.912049;0.0232094;
0.10618;0.890605;0.909996;0.0193912;
0.10619;0.892149;0.908204;0.0160546;
0.1062;0.893465;0.906678;0.0132125;
0.10621;0.894548;0.905424;0.0108762;
0.10622;0.895393;0.904448;0.00905483;
0.10623;0.895997;0.903753;0.00775554;
0.10624;0.896359;0.903342;0.00698341;
0.10625;0.896475;0.903217;0.00674148;
0.10626;0.896347;0.903377;0.00703069;
0.10627;0.895974;0.903823;0.00784992;
0.10628;0.895357;0.904553;0.00919594;
0.10629;0.8945;0.905564;0.0110635;
0.1063;0.893406;0.906851;0.0134452;
0.10631;0.892079;0.908411;0.0163318;
0.10632;0.890524;0.910236;0.0197119;
0.10633;0.888747;0.912319;0.0235722;
0.10634;0.886756;0.914654;0.0278977;
0.10635;0.884558;0.917229;0.0326712;
0.10636;0.882161;0.920035;0.037874;
0.10637;0.879576;0.923062;0.0434857;
0.10638;0.876812;0.926296;0.0494841;
0.10639;0.873881;0.929726;0.0558457;
0.1064;0.870793;0.933339;0.0625453;
0.10641;0.867562;0.937118;0.0695566;
0.10642;0.864199;0.941051;0.0768519;
0.10643;0.860719;0.945121;0.0844024;
0.10644;0.857134;0.949312;0.0921783;
0.10645;0.85346;0.953609;0.100149;
0.10646;0.84971;0.957992;0.108283;
0.10647;0.845899;0.962447;0.116548;
0.10648;0.842043;0.966954;0.124911;
0.10649;0.838157;0.971496;0.133339;
0.1065;0.834255;0.976055;0.1418;
0.10651;0.830355;0.980614;0.150259;
0.10652;0.82647;0.985153;0.158683;
