time;user0;user1;
0.101395;0.0122498;-0.0240166;
0.101405;0.0112304;-0.0220171;
0.101415;0.0101667;-0.0199308;
0.101425;0.00906292;-0.0177659;
0.101435;0.00792335;-0.0155308;
0.101445;0.00675251;-0.0132344;
0.101455;0.00555502;-0.0108857;
0.101465;0.00433561;-0.00849414;
0.101475;0.00309909;-0.00606901;
0.101485;0.00185034;-0.00361993;
0.101495;0.000594283;-0.00115656;
0.101505;-0.000664116;0.00131137;
0.101515;-0.0019199;0.00377412;
0.101525;-0.0031681;0.00622197;
0.101535;-0.0044038;0.00864526;
0.101545;-0.00562212;0.0110344;
0.101555;-0.00681825;0.01338;
0.101565;-0.00798747;0.0156728;
0.101575;-0.00912517;0.0179037;
0.101585;-0.0102269;0.0200639;
0.101595;-0.0112882;0.022145;
0.101605;-0.012305;0.0241386;
0.101615;-0.0132732;0.026037;
0.101625;-0.014189;0.0278326;
0.101635;-0.0150488;0.0295183;
0.101645;-0.0158493;0.0310875;
0.101655;-0.0165872;0.0325341;
0.101665;-0.0172596;0.0338522;
0.101675;-0.0178639;0.0350367;
0.101685;-0.0183977;0.036083;
0.101695;-0.0188589;0.0369868;
0.101705;-0.0192457;0.0377447;
0.101715;-0.0195566;0.0383536;
0.101725;-0.0197902;0.0388112;
0.101735;-0.0199457;0.0391156;
0.101745;-0.0200226;0.0392657;
0.101755;-0.0200204;0.0392608;
0.101765;-0.0199392;0.0391009;
0.101775;-0.0197793;0.0387868;
0.101785;-0.0195413;0.0383195;
0.101795;-0.0192262;0.0377011;
0.101805;-0.0188353;0.0369339;
0.101815;-0.01837;0.0360209;
0.101825;-0.0178322;0.0349658;
0.101835;-0.017224;0.0337726;
0.101845;-0.0165479;0.0324462;
0.101855;-0.0158065;0.0309917;
0.101865;-0.0150026;0.0294149;
0.101875;-0.0141396;0.027722;
0.101885;-0.0132208;0.0259197;
0.101895;-0.0122498;0.0240151;
0.101905;-0.0112304;0.0220157;
0.101915;-0.0101667;0.0199294;
0.101925;-0.00906292;0.0177644;
0.101935;-0.00792335;0.0155293;
0.101945;-0.00675251;0.0132329;
0.101955;-0.00555503;0.0108843;
0.101965;-0.00433561;0.00849269;
0.101975;-0.00309909;0.00606756;
0.101985;-0.00185034;0.00361848;
0.101995;-0.000594287;0.00115511;
0.102005;0.000664113;-0.00131282;
0.102015;0.00191989;-0.00377557;
0.102025;0.00316809;-0.00622342;
0.102035;0.00440379;-0.00864671;
0.102045;0.00562211;-0.0110359;
0.102055;0.00681824;-0.0133815;
0.102065;0.00798747;-0.0156742;
0.102075;0.00912517;-0.0179052;
0.102085;0.0102269;-0.0200654;
0.102095;0.0112882;-0.0221464;
0.102105;0.012305;-0.0241401;
0.102115;0.0132732;-0.0260384;
0.102125;0.014189;-0.027834;
0.102135;0.0150488;-0.0295197;
0.102145;0.0158493;-0.031089;
0.102155;0.0165872;-0.0325355;
0.102165;0.0172596;-0.0338536;
0.102175;0.0178639;-0.0350382;
0.102185;0.0183977;-0.0360844;
0.102195;0.0188589;-0.0369883;
0.102205;0.0192457;-0.0377462;
0.102215;0.0195565;-0.0383551;
0.102225;0.0197902;-0.0388127;
0.102235;0.0199457;-0.0391171;
0.102245;0.0200226;-0.0392671;
0.102255;0.0200204;-0.0392622;
0.102265;0.0199392;-0.0391024;
0.102275;0.0197793;-0.0387882;
0.102285;0.0195413;-0.038321;
0.102295;0.0192262;-0.0377025;
0.102305;0.0188353;-0.0369353;
0.102315;0.01837;-0.0360223;
0.102325;0.0178322;-0.0349672;
0.102335;0.017224;-0.0337741;
0.102345;0.0165479;-0.0324476;
0.102355;0.0158065;-0.0309932;
0.102365;0.0150026;-0.0294164;
0.102375;0.0141396;-0.0277235;
0.102385;0.0132208;-0.0259212;
0.102395;0.0122498;-0.0240166;
0.102405;0.0112304;-0.0220171;
0.102415;0.0101667;-0.0199308;
0.102425;0.00906292;-0.0177659;
0.102435;0.00792335;-0.0155308;
0.102445;0.00675251;-0.0132344;
0.102455;0.00555502;-0.0108857;
0.102465;0.00433561;-0.00849414;
0.102475;0.00309909;-0.00606901;
0.102485;0.00185034;-0.00361993;
0.102495;0.000594284;-0.00115656;
0.102505;-0.000664116;0.00131137;
0.102515;-0.0019199;0.00377412;
0.102525;-0.0031681;0.00622197;
0.102535;-0.0044038;0.00864526;
0.102545;-0.00562212;0.0110344;
0.102555;-0.00681825;0.01338;
0.102565;-0.00798747;0.0156728;
0.102575;-0.00912517;0.0179037;
0.102585;-0.0102269;0.0200639;
0.102595;-0.0112882;0.022145;
0.102605;-0.012305;0.0241386;
0.102615;-0.0132732;0.026037;
0.102625;-0.014189;0.0278326;
0.102635;-0.0150488;0.0295183;
0.102645;-0.0158493;0.0310875;
0.102655;-0.0165872;0.0325341;
0.102665;-0.0172596;0.0338522;
0.102675;-0.0178639;0.0350367;
0.102685;-0.0183977;0.036083;
0.102695;-0.0188589;0.0369868;
0.102705;-0.0192457;0.0377447;
0.102715;-0.0195566;0.0383536;
0.102725;-0.0197902;0.0388112;
0.102735;-0.0199457;0.0391156;
0.102745;-0.0200226;0.0392657;
0.102755;-0.0200204;0.0392607;
0.102765;-0.0199392;0.0391009;
0.102775;-0.0197793;0.0387868;
0.102785;-0.0195413;0.0383195;
0.102795;-0.0192262;0.0377011;
0.102805;-0.0188353;0.0369339;
0.102815;-0.01837;0.0360209;
0.102825;-0.0178322;0.0349658;
0.102835;-0.017224;0.0337726;
0.102845;-0.0165479;0.0324462;
0.102855;-0.0158065;0.0309917;
0.102865;-0.0150026;0.0294149;
0.102875;-0.0141396;0.027722;
0.102885;-0.0132208;0.0259197;
0.102895;-0.0122498;0.0240151;
0.102905;-0.0112304;0.0220157;
0.102915;-0.0101667;0.0199294;
0.102925;-0.00906292;0.0177644;
0.102935;-0.00792335;0.0155293;
0.102945;-0.00675251;0.0132329;
0.102955;-0.00555503;0.0108843;
0.102965;-0.00433561;0.00849269;
0.102975;-0.00309909;0.00606756;
0.102985;-0.00185034;0.00361848;
0.102995;-0.000594287;0.00115511;
0.103005;0.000664113;-0.00131282;
0.103015;0.00191989;-0.00377557;
0.103025;0.00316809;-0.00622342;
0.103035;0.00440379;-0.0086467;
0.103045;0.00562211;-0.0110359;
0.103055;0.00681824;-0.0133815;
0.103065;0.00798747;-0.0156742;
0.103075;0.00912517;-0.0179052;
0.103085;0.0102269;-0.0200654;
0.103095;0.0112882;-0.0221464;
0.103105;0.012305;-0.0241401;
0.103115;0.0132732;-0.0260384;
0.103125;0.014189;-0.027834;
0.103135;0.0150488;-0.0295197;
0.103145;0.0158493;-0.031089;
0.103155;0.0165872;-0.0325355;
0.103165;0.0172596;-0.0338536;
0.103175;0.0178639;-0.0350382;
0.103185;0.0183977;-0.0360844;
0.103195;0.0188589;-0.0369883;
0.103205;0.0192457;-0.0377462;
0.103215;0.0195565;-0.0383551;
0.103225;0.0197902;-0.0388127;
0.103235;0.0199457;-0.0391171;
0.103245;0.0200226;-0.0392671;
0.103255;0.0200204;-0.0392622;
0.103265;0.0199392;-0.0391024;
0.103275;0.0197793;-0.0387882;
0.103285;0.0195413;-0.038321;
0.103295;0.0192262;-0.0377025;
0.103305;0.0188353;-0.0369353;
0.103315;0.01837;-0.0360223;
0.103325;0.0178322;-0.0349672;
0.103335;0.017224;-0.0337741;
0.103345;0.0165479;-0.0324476;
0.103355;0.0158065;-0.0309932;
0.103365;0.0150026;-0.0294164;
0.103375;0.0141396;-0.0277235;
0.103385;0.0132208;-0.0259212;
0.103395;0.0122498;-0.0240166;
0.103405;0.0112304;-0.0220171;
0.103415;0.0101667;-0.0199308;
0.103425;0.00906292;-0.0177659;
0.103435;0.00792335;-0.0155308;
0.103445;0.00675251;-0.0132344;
0.103455;0.00555502;-0.0108857;
0.103465;0.00433561;-0.00849414;
0.103475;0.00309909;-0.00606901;
0.103485;0.00185034;-0.00361993;
0.103495;0.000594284;-0.00115656;
0.103505;-0.000664116;0.00131137;
0.103515;-0.0019199;0.00377412;
0.103525;-0.0031681;0.00622197;
0.103535;-0.0044038;0.00864526;
0.103545;-0.00562212;0.0110344;
0.103555;-0.00681825;0.01338;
0.103565;-0.00798747;0.0156728;
0.103575;-0.00912517;0.0179037;
0.103585;-0.0102269;0.0200639;
0.103595;-0.0112882;0.022145;
0.103605;-0.012305;0.0241386;
0.103615;-0.0132732;0.026037;
0.103625;-0.014189;0.0278326;
0.103635;-0.0150488;0.0295183;
0.103645;-0.0158493;0.0310875;
0.103655;-0.0165872;0.0325341;
0.103665;-0.0172596;0.0338522;
0.103675;-0.0178639;0.0350367;
0.103685;-0.0183977;0.036083;
0.103695;-0.0188589;0.0369868;
0.103705;-0.0192457;0.0377447;
0.103715;-0.0195566;0.0383536;
0.103725;-0.0197902;0.0388112;
0.103735;-0.0199457;0.0391156;
0.103745;-0.0200226;0.0392657;
0.103755;-0.0200204;0.0392607;
0.103765;-0.0199392;0.0391009;
0.103775;-0.0197793;0.0387868;
0.103785;-0.0195413;0.0383195;
0.103795;-0.0192262;0.0377011;
0.103805;-0.0188353;0.0369339;
0.103815;-0.01837;0.0360209;
0.103825;-0.0178322;0.0349658;
0.103835;-0.017224;0.0337726;
0.103845;-0.0165479;0.0324462;
0.103855;-0.0158065;0.0309917;
0.103865;-0.0150026;0.0294149;
0.103875;-0.0141396;0.027722;
0.103885;-0.0132208;0.0259197;
0.103895;-0.0122498;0.0240151;
0.103905;-0.0112304;0.0220157;
0.103915;-0.0101667;0.0199294;
0.103925;-0.00906292;0.0177644;
0.103935;-0.00792335;0.0155293;
0.103945;-0.00675251;0.0132329;
0.103955;-0.00555503;0.0108843;
0.103965;-0.00433561;0.00849269;
0.103975;-0.00309909;0.00606756;
0.103985;-0.00185034;0.00361848;
0.103995;-0.000594287;0.00115511;
0.104005;0.000664113;-0.00131282;
0.104015;0.00191989;-0.00377557;
0.104025;0.00316809;-0.00622342;
0.104035;0.00440379;-0.0086467;
0.104045;0.00562211;-0.0110359;
0.104055;0.00681824;-0.0133815;
0.104065;0.00798747;-0.0156742;
0.104075;0.00912517;-0.0179052;
0.104085;0.0102269;-0.0200654;
0.104095;0.0112882;-0.0221464;
0.104105;0.012305;-0.0241401;
0.104115;0.0132732;-0.0260384;
0.104125;0.014189;-0.027834;
0.104135;0.0150488;-0.0295197;
0.104145;0.0158493;-0.031089;
0.104155;0.0165872;-0.0325355;
0.104165;0.0172596;-0.0338536;
0.104175;0.0178639;-0.0350382;
0.104185;0.0183977;-0.0360844;
0.104195;0.0188589;-0.0369883;
0.104205;0.0192457;-0.0377462;
0.104215;0.0195565;-0.0383551;
0.104225;0.0197902;-0.0388127;
0.104235;0.0199457;-0.0391171;
0.104245;0.0200226;-0.0392671;
0.104255;0.0200204;-0.0392622;
0.104265;0.0199392;-0.0391023;
0.104275;0.0197793;-0.0387882;
0.104285;0.0195413;-0.038321;
0.104295;0.0192262;-0.0377025;
0.104305;0.0188353;-0.0369353;
0.104315;0.01837;-0.0360223;
0.104325;0.0178322;-0.0349672;
0.104335;0.017224;-0.0337741;
0.104345;0.0165479;-0.0324476;
0.104355;0.0158065;-0.0309932;
0.104365;0.0150026;-0.0294164;
0.104375;0.0141396;-0.0277235;
0.104385;0.0132208;-0.0259212;
0.104395;0.0122498;-0.0240165;
0.104405;0.0112304;-0.0220171;
0.104415;0.0101667;-0.0199308;
0.104425;0.00906292;-0.0177659;
0.104435;0.00792335;-0.0155308;
0.104445;0.00675251;-0.0132344;
0.104455;0.00555502;-0.0108857;
0.104465;0.00433561;-0.00849414;
0.104475;0.00309909;-0.00606901;
0.104485;0.00185034;-0.00361993;
0.104495;0.000594284;-0.00115656;
0.104505;-0.000664116;0.00131137;
0.104515;-0.00191989;0.00377412;
0.104525;-0.0031681;0.00622197;
0.104535;-0.0044038;0.00864526;
0.104545;-0.00562211;0.0110344;
0.104555;-0.00681825;0.01338;
0.104565;-0.00798747;0.0156728;
0.104575;-0.00912517;0.0179037;
0.104585;-0.0102269;0.0200639;
0.104595;-0.0112882;0.022145;
0.104605;-0.012305;0.0241386;
0.104615;-0.0132732;0.026037;
0.104625;-0.014189;0.0278326;
0.104635;-0.0150488;0.0295183;
0.104645;-0.0158493;0.0310875;
0.104655;-0.0165872;0.0325341;
0.104665;-0.0172596;0.0338522;
0.104675;-0.0178639;0.0350367;
0.104685;-0.0183977;0.036083;
0.104695;-0.0188589;0.0369868;
0.104705;-0.0192457;0.0377447;
0.104715;-0.0195566;0.0383536;
0.104725;-0.0197902;0.0388112;
0.104735;-0.0199457;0.0391156;
0.104745;-0.0200226;0.0392657;
0.104755;-0.0200204;0.0392607;
0.104765;-0.0199392;0.0391009;
0.104775;-0.0197793;0.0387868;
0.104785;-0.0195413;0.0383195;
0.104795;-0.0192262;0.0377011;
0.104805;-0.0188353;0.0369339;
0.104815;-0.01837;0.0360209;
0.104825;-0.0178322;0.0349658;
0.104835;-0.017224;0.0337726;
0.104845;-0.0165479;0.0324462;
0.104855;-0.0158065;0.0309917;
0.104865;-0.0150026;0.0294149;
0.104875;-0.0141396;0.027722;
0.104885;-0.0132208;0.0259197;
0.104895;-0.0122498;0.0240151;
0.104905;-0.0112304;0.0220157;
0.104915;-0.0101667;0.0199294;
0.104925;-0.00906292;0.0177644;
0.104935;-0.00792335;0.0155293;
0.104945;-0.00675251;0.0132329;
0.104955;-0.00555503;0.0108843;
0.104965;-0.00433561;0.00849269;
0.104975;-0.00309909;0.00606756;
0.104985;-0.00185034;0.00361848;
0.104995;-0.000594286;0.00115512;
0.105005;0.000664113;-0.00131281;
0.105015;0.00191989;-0.00377557;
0.105025;0.00316809;-0.00622342;
0.105035;0.00440379;-0.0086467;
0.105045;0.00562211;-0.0110359;
0.105055;0.00681824;-0.0133815;
0.105065;0.00798747;-0.0156742;
0.105075;0.00912517;-0.0179052;
0.105085;0.0102269;-0.0200654;
0.105095;0.0112882;-0.0221464;
0.105105;0.012305;-0.0241401;
0.105115;0.0132732;-0.0260384;
0.105125;0.014189;-0.027834;
0.105135;0.0150488;-0.0295197;
0.105145;0.0158493;-0.031089;
0.105155;0.0165872;-0.0325355;
0.105165;0.0172596;-0.0338536;
0.105175;0.0178639;-0.0350382;
0.105185;0.0183977;-0.0360844;
0.105195;0.0188589;-0.0369883;
0.105205;0.0192457;-0.0377461;
0.105215;0.0195565;-0.0383551;
0.105225;0.0197902;-0.0388126;
0.105235;0.0199457;-0.0391171;
0.105245;0.0200226;-0.0392671;
0.105255;0.0200204;-0.0392622;
0.105265;0.0199392;-0.0391023;
0.105275;0.0197793;-0.0387882;
0.105285;0.0195413;-0.038321;
0.105295;0.0192262;-0.0377025;
0.105305;0.0188353;-0.0369353;
0.105315;0.01837;-0.0360223;
0.105325;0.0178322;-0.0349672;
0.105335;0.017224;-0.0337741;
0.105345;0.0165479;-0.0324476;
0.105355;0.0158065;-0.0309932;
0.105365;0.0150026;-0.0294164;
0.105375;0.0141396;-0.0277235;
0.105385;0.0132208;-0.0259212;
0.105395;0.0122498;-0.0240165;
0.105405;0.0112304;-0.0220171;
0.105415;0.0101667;-0.0199308;
0.105425;0.00906292;-0.0177659;
0.105435;0.00792335;-0.0155308;
0.105445;0.00675251;-0.0132344;
0.105455;0.00555502;-0.0108857;
0.105465;0.00433561;-0.00849414;
0.105475;0.00309909;-0.00606901;
0.105485;0.00185034;-0.00361993;
0.105495;0.000594284;-0.00115656;
0.105505;-0.000664116;0.00131137;
0.105515;-0.00191989;0.00377412;
0.105525;-0.0031681;0.00622197;
0.105535;-0.0044038;0.00864526;
0.105545;-0.00562211;0.0110344;
0.105555;-0.00681825;0.01338;
0.105565;-0.00798747;0.0156728;
0.105575;-0.00912517;0.0179037;
0.105585;-0.0102269;0.0200639;
0.105595;-0.0112882;0.022145;
0.105605;-0.012305;0.0241386;
0.105615;-0.0132732;0.026037;
0.105625;-0.014189;0.0278326;
0.105635;-0.0150488;0.0295183;
0.105645;-0.0158493;0.0310875;
0.105655;-0.0165872;0.0325341;
0.105665;-0.0172596;0.0338522;
0.105675;-0.0178639;0.0350367;
0.105685;-0.0183977;0.036083;
0.105695;-0.0188589;0.0369868;
0.105705;-0.0192457;0.0377447;
0.105715;-0.0195566;0.0383536;
0.105725;-0.0197902;0.0388112;
0.105735;-0.0199457;0.0391156;
0.105745;-0.0200226;0.0392657;
0.105755;-0.0200204;0.0392607;
0.105765;-0.0199392;0.0391009;
0.105775;-0.0197793;0.0387868;
0.105785;-0.0195413;0.0383195;
0.105795;-0.0192262;0.0377011;
0.105805;-0.0188353;0.0369339;
0.105815;-0.01837;0.0360209;
0.105825;-0.0178322;0.0349657;
0.105835;-0.017224;0.0337726;
0.105845;-0.0165479;0.0324462;
0.105855;-0.0158065;0.0309917;
0.105865;-0.0150026;0.0294149;
0.105875;-0.0141396;0.027722;
0.105885;-0.0132208;0.0259197;
0.105895;-0.0122498;0.0240151;
0.105905;-0.0112304;0.0220157;
0.105915;-0.0101667;0.0199294;
0.105925;-0.00906292;0.0177644;
0.105935;-0.00792335;0.0155293;
0.105945;-0.00675251;0.0132329;
0.105955;-0.00555502;0.0108843;
0.105965;-0.00433561;0.00849269;
0.105975;-0.00309909;0.00606757;
0.105985;-0.00185034;0.00361848;
0.105995;-0.000594286;0.00115512;
0.106005;0.000664114;-0.00131281;
0.106015;0.00191989;-0.00377556;
0.106025;0.00316809;-0.00622341;
0.106035;0.00440379;-0.0086467;
0.106045;0.00562211;-0.0110359;
0.106055;0.00681824;-0.0133815;
0.106065;0.00798747;-0.0156742;
0.106075;0.00912517;-0.0179051;
0.106085;0.0102269;-0.0200654;
0.106095;0.0112882;-0.0221464;
0.106105;0.012305;-0.0241401;
0.106115;0.0132732;-0.0260384;
0.106125;0.014189;-0.027834;
0.106135;0.0150488;-0.0295197;
0.106145;0.0158493;-0.031089;
0.106155;0.0165872;-0.0325355;
0.106165;0.0172596;-0.0338536;
0.106175;0.0178639;-0.0350382;
0.106185;0.0183977;-0.0360844;
0.106195;0.0188589;-0.0369883;
0.106205;0.0192457;-0.0377461;
0.106215;0.0195565;-0.0383551;
0.106225;0.0197902;-0.0388126;
0.106235;0.0199457;-0.0391171;
0.106245;0.0200226;-0.0392671;
0.106255;0.0200204;-0.0392622;
0.106265;0.0199392;-0.0391023;
0.106275;0.0197793;-0.0387882;
0.106285;0.0195413;-0.038321;
0.106295;0.0192262;-0.0377025;
0.106305;0.0188353;-0.0369353;
0.106315;0.01837;-0.0360223;
0.106325;0.0178322;-0.0349672;
0.106335;0.017224;-0.0337741;
0.106345;0.0165479;-0.0324476;
0.106355;0.0158065;-0.0309932;
0.106365;0.0150026;-0.0294164;
0.106375;0.0141396;-0.0277235;
0.106385;0.0132208;-0.0259212;
0.106395;0.0122498;-0.0240165;
0.106405;0.0112304;-0.0220171;
0.106415;0.0101667;-0.0199308;
0.106425;0.00906292;-0.0177659;
0.106435;0.00792335;-0.0155308;
0.106445;0.00675251;-0.0132344;
0.106455;0.00555502;-0.0108857;
0.106465;0.00433561;-0.00849413;
0.106475;0.00309909;-0.00606901;
0.106485;0.00185034;-0.00361993;
0.106495;0.000594284;-0.00115656;
0.106505;-0.000664116;0.00131137;
0.106515;-0.00191989;0.00377412;
0.106525;-0.0031681;0.00622197;
0.106535;-0.0044038;0.00864526;
0.106545;-0.00562211;0.0110344;
0.106555;-0.00681825;0.01338;
0.106565;-0.00798747;0.0156728;
0.106575;-0.00912517;0.0179037;
0.106585;-0.0102269;0.0200639;
0.106595;-0.0112882;0.022145;
0.106605;-0.012305;0.0241386;
0.106615;-0.0132732;0.026037;
0.106625;-0.014189;0.0278326;
0.106635;-0.0150488;0.0295183;
0.106645;-0.0158493;0.0310875;
0.106655;-0.0165872;0.0325341;
0.106665;-0.0172596;0.0338522;
0.106675;-0.0178639;0.0350367;
0.106685;-0.0183977;0.036083;
0.106695;-0.0188589;0.0369868;
0.106705;-0.0192457;0.0377447;
0.106715;-0.0195566;0.0383536;
0.106725;-0.0197902;0.0388112;
0.106735;-0.0199457;0.0391156;
0.106745;-0.0200226;0.0392657;
0.106755;-0.0200204;0.0392607;
0.106765;-0.0199392;0.0391009;
0.106775;-0.0197793;0.0387868;
0.106785;-0.0195413;0.0383195;
0.106795;-0.0192262;0.0377011;
0.106805;-0.0188353;0.0369339;
0.106815;-0.01837;0.0360209;
0.106825;-0.0178322;0.0349657;
0.106835;-0.017224;0.0337726;
0.106845;-0.0165479;0.0324462;
0.106855;-0.0158065;0.0309917;
0.106865;-0.0150026;0.0294149;
0.106875;-0.0141396;0.027722;
0.106885;-0.0132208;0.0259197;
0.106895;-0.0122498;0.0240151;
0.106905;-0.0112304;0.0220157;
0.106915;-0.0101667;0.0199294;
0.106925;-0.00906292;0.0177644;
0.106935;-0.00792335;0.0155293;
0.106945;-0.00675251;0.0132329;
0.106955;-0.00555502;0.0108843;
0.106965;-0.00433561;0.00849269;
0.106975;-0.00309909;0.00606757;
0.106985;-0.00185034;0.00361849;
0.106995;-0.000594286;0.00115512;
0.107005;0.000664114;-0.00131281;
0.107015;0.00191989;-0.00377556;
0.107025;0.00316809;-0.00622341;
0.107035;0.00440379;-0.0086467;
0.107045;0.00562211;-0.0110359;
0.107055;0.00681824;-0.0133815;
0.107065;0.00798747;-0.0156742;
0.107075;0.00912517;-0.0179051;
0.107085;0.0102269;-0.0200654;
0.107095;0.0112882;-0.0221464;
0.107105;0.012305;-0.0241401;
0.107115;0.0132732;-0.0260384;
0.107125;0.014189;-0.027834;
0.107135;0.0150488;-0.0295197;
0.107145;0.0158493;-0.031089;
0.107155;0.0165872;-0.0325355;
0.107165;0.0172596;-0.0338536;
0.107175;0.0178639;-0.0350382;
0.107185;0.0183977;-0.0360844;
0.107195;0.0188589;-0.0369883;
0.107205;0.0192457;-0.0377461;
0.107215;0.0195566;-0.0383551;
0.107225;0.0197902;-0.0388126;
0.107235;0.0199457;-0.0391171;
0.107245;0.0200226;-0.0392671;
0.107255;0.0200204;-0.0392622;
0.107265;0.0199392;-0.0391023;
0.107275;0.0197793;-0.0387882;
0.107285;0.0195413;-0.038321;
0.107295;0.0192262;-0.0377025;
0.107305;0.0188353;-0.0369353;
0.107315;0.01837;-0.0360223;
0.107325;0.0178322;-0.0349672;
0.107335;0.017224;-0.0337741;
0.107345;0.0165479;-0.0324476;
0.107355;0.0158065;-0.0309932;
0.107365;0.0150026;-0.0294164;
0.107375;0.0141396;-0.0277235;
0.107385;0.0132208;-0.0259212;
0.107395;0.0122498;-0.0240165;
0.107405;0.0112304;-0.0220171;
0.107415;0.0101667;-0.0199308;
