time;V(/OUT_N);V(/OUT_P);user1;
0.378627;0.917407;1.02087;0.10346;
0.378637;0.914367;1.02391;0.109543;
0.378647;0.911543;1.02674;0.115194;
0.378657;0.908947;1.02934;0.12039;
0.378667;0.906588;1.0317;0.12511;
0.378677;0.904475;1.03381;0.129337;
0.378687;0.902618;1.03567;0.133053;
0.378697;0.901023;1.03727;0.136245;
0.378707;0.899697;1.0386;0.138899;
0.378717;0.898645;1.03965;0.141005;
0.378727;0.89787;1.04043;0.142555;
0.378737;0.897377;1.04092;0.143543;
0.378747;0.897166;1.04113;0.143964;
0.378757;0.897239;1.04106;0.143818;
0.378767;0.897596;1.0407;0.143105;
0.378777;0.898234;1.04006;0.141827;
0.378787;0.899153;1.03914;0.13999;
0.378797;0.900347;1.03795;0.1376;
0.378807;0.901812;1.03648;0.134668;
0.378817;0.903543;1.03475;0.131205;
0.378827;0.905532;1.03276;0.127224;
0.378837;0.907773;1.03051;0.12274;
0.378847;0.910255;1.02803;0.117773;
0.378857;0.91297;1.02531;0.11234;
0.378867;0.915907;1.02237;0.106464;
0.378877;0.919054;1.01922;0.100168;
0.378887;0.922399;1.01587;0.0934755;
0.378897;0.925928;1.01234;0.0864141;
0.378907;0.929629;1.00864;0.0790114;
0.378917;0.933485;1.00478;0.0712964;
0.378927;0.937482;1.00078;0.0632996;
0.378937;0.941605;0.996657;0.0550526;
0.378947;0.945836;0.992424;0.046588;
0.378957;0.95016;0.988099;0.0379392;
0.378967;0.954559;0.983699;0.0291404;
0.378977;0.959015;0.979242;0.0202263;
0.378987;0.963512;0.974744;0.0112322;
0.378997;0.968031;0.970225;0.00219374;
0.379007;0.972555;0.965702;-0.00685343;
0.379017;0.977065;0.961192;-0.0158735;
0.379027;0.981544;0.956714;-0.0248308;
0.379037;0.985975;0.952285;-0.0336899;
0.379047;0.990338;0.947922;-0.0424158;
0.379057;0.994618;0.943644;-0.050974;
0.379067;0.998797;0.939467;-0.0593307;
0.379077;1.00286;0.935407;-0.0674529;
0.379087;1.00679;0.93148;-0.0753084;
0.379097;1.01057;0.927702;-0.0828664;
0.379107;1.01419;0.924088;-0.0900969;
0.379117;1.01762;0.920653;-0.0969716;
0.379127;1.02087;0.917408;-0.103463;
0.379137;1.02391;0.914368;-0.109546;
0.379147;1.02674;0.911544;-0.115197;
0.379157;1.02934;0.908947;-0.120392;
0.379167;1.0317;0.906588;-0.125113;
0.379177;1.03382;0.904476;-0.12934;
0.379187;1.03568;0.902619;-0.133056;
0.379197;1.03727;0.901024;-0.136248;
0.379207;1.0386;0.899698;-0.138902;
0.379217;1.03965;0.898646;-0.141008;
0.379227;1.04043;0.897871;-0.142558;
0.379237;1.04092;0.897378;-0.143545;
0.379247;1.04113;0.897167;-0.143967;
0.379257;1.04106;0.89724;-0.143821;
0.379267;1.0407;0.897597;-0.143107;
0.379277;1.04006;0.898235;-0.141829;
0.379287;1.03915;0.899153;-0.139992;
0.379297;1.03795;0.900347;-0.137603;
0.379307;1.03648;0.901813;-0.134671;
0.379317;1.03475;0.903543;-0.131207;
0.379327;1.03276;0.905533;-0.127226;
0.379337;1.03052;0.907773;-0.122743;
0.379347;1.02803;0.910256;-0.117775;
0.379357;1.02531;0.912971;-0.112343;
0.379367;1.02237;0.915908;-0.106467;
0.379377;1.01923;0.919055;-0.10017;
0.379387;1.01588;0.9224;-0.0934782;
0.379397;1.01235;0.925929;-0.0864169;
0.379407;1.00864;0.929629;-0.0790141;
0.379417;1.00478;0.933486;-0.0712991;
0.379427;1.00079;0.937483;-0.0633024;
0.379437;0.996661;0.941605;-0.0550554;
0.379447;0.992428;0.945837;-0.0465908;
0.379457;0.988103;0.950161;-0.0379419;
0.379467;0.983703;0.95456;-0.0291431;
0.379477;0.979245;0.959016;-0.020229;
0.379487;0.974748;0.963513;-0.011235;
0.379497;0.970229;0.968032;-0.00219648;
0.379507;0.965705;0.972556;0.00685069;
0.379517;0.961195;0.977066;0.0158708;
0.379527;0.956717;0.981545;0.0248281;
0.379537;0.952288;0.985975;0.0336872;
0.379547;0.947926;0.990339;0.0424131;
0.379557;0.943648;0.994619;0.0509713;
0.379567;0.93947;0.998798;0.059328;
0.379577;0.93541;1.00286;0.0674501;
0.379587;0.931484;1.00679;0.0753057;
0.379597;0.927706;1.01057;0.0828637;
0.379607;0.924092;1.01419;0.0900942;
0.379617;0.920656;1.01762;0.0969688;
0.379627;0.917412;1.02087;0.10346;
0.379637;0.914371;1.02391;0.109543;
0.379647;0.911547;1.02674;0.115194;
0.379657;0.908951;1.02934;0.12039;
0.379667;0.906592;1.0317;0.12511;
0.379677;0.90448;1.03382;0.129337;
0.379687;0.902622;1.03568;0.133053;
0.379697;0.901028;1.03727;0.136245;
0.379707;0.899701;1.0386;0.138899;
0.379717;0.898649;1.03965;0.141005;
0.379727;0.897875;1.04043;0.142555;
0.379737;0.897381;1.04092;0.143543;
0.379747;0.89717;1.04113;0.143964;
0.379757;0.897244;1.04106;0.143818;
0.379767;0.8976;1.0407;0.143105;
0.379777;0.898239;1.04007;0.141827;
0.379787;0.899157;1.03915;0.13999;
0.379797;0.900351;1.03795;0.1376;
0.379807;0.901816;1.03648;0.134668;
0.379817;0.903547;1.03475;0.131205;
0.379827;0.905536;1.03276;0.127224;
0.379837;0.907777;1.03052;0.12274;
0.379847;0.91026;1.02803;0.117773;
0.379857;0.912975;1.02531;0.11234;
0.379867;0.915911;1.02238;0.106464;
0.379877;0.919058;1.01923;0.100168;
0.379887;0.922403;1.01588;0.0934755;
0.379897;0.925933;1.01235;0.0864142;
0.379907;0.929633;1.00864;0.0790114;
0.379917;0.933489;1.00479;0.0712964;
0.379927;0.937486;1.00079;0.0632996;
0.379937;0.941609;0.996662;0.0550527;
0.379947;0.94584;0.992428;0.046588;
0.379957;0.950164;0.988103;0.0379392;
0.379967;0.954563;0.983703;0.0291404;
0.379977;0.95902;0.979246;0.0202263;
0.379987;0.963516;0.974749;0.0112322;
0.379997;0.968036;0.970229;0.00219375;
0.380007;0.972559;0.965706;-0.00685342;
0.380017;0.97707;0.961196;-0.0158735;
0.380027;0.981549;0.956718;-0.0248308;
0.380037;0.985979;0.952289;-0.0336899;
0.380047;0.990342;0.947927;-0.0424158;
0.380057;0.994622;0.943648;-0.050974;
0.380067;0.998802;0.939471;-0.0593307;
0.380077;1.00286;0.935411;-0.0674529;
0.380087;1.00679;0.931484;-0.0753084;
0.380097;1.01057;0.927707;-0.0828664;
0.380107;1.01419;0.924093;-0.0900969;
0.380117;1.01763;0.920657;-0.0969716;
0.380127;1.02088;0.917412;-0.103463;
0.380137;1.02392;0.914372;-0.109546;
0.380147;1.02674;0.911548;-0.115197;
0.380157;1.02934;0.908952;-0.120392;
0.380167;1.03171;0.906593;-0.125113;
0.380177;1.03382;0.90448;-0.12934;
0.380187;1.03568;0.902623;-0.133056;
0.380197;1.03728;0.901028;-0.136248;
0.380207;1.0386;0.899702;-0.138902;
0.380217;1.03966;0.89865;-0.141008;
0.380227;1.04043;0.897875;-0.142558;
0.380237;1.04093;0.897382;-0.143545;
0.380247;1.04114;0.897171;-0.143967;
0.380257;1.04106;0.897244;-0.143821;
0.380267;1.04071;0.897601;-0.143107;
0.380277;1.04007;0.898239;-0.141829;
0.380287;1.03915;0.899157;-0.139992;
0.380297;1.03795;0.900351;-0.137603;
0.380307;1.03649;0.901817;-0.134671;
0.380317;1.03475;0.903548;-0.131207;
0.380327;1.03276;0.905537;-0.127226;
0.380337;1.03052;0.907778;-0.122743;
0.380347;1.02804;0.91026;-0.117775;
0.380357;1.02532;0.912975;-0.112343;
0.380367;1.02238;0.915912;-0.106467;
0.380377;1.01923;0.919059;-0.10017;
0.380387;1.01588;0.922404;-0.0934782;
0.380397;1.01235;0.925933;-0.0864169;
0.380407;1.00865;0.929633;-0.0790141;
0.380417;1.00479;0.93349;-0.0712991;
0.380427;1.00079;0.937487;-0.0633023;
0.380437;0.996665;0.94161;-0.0550554;
0.380447;0.992432;0.945841;-0.0465908;
0.380457;0.988107;0.950165;-0.0379419;
0.380467;0.983707;0.954564;-0.0291431;
0.380477;0.979249;0.95902;-0.020229;
0.380487;0.974752;0.963517;-0.011235;
0.380497;0.970233;0.968036;-0.00219647;
0.380507;0.965709;0.97256;0.0068507;
0.380517;0.961199;0.97707;0.0158708;
0.380527;0.956721;0.981549;0.0248281;
0.380537;0.952292;0.985979;0.0336872;
0.380547;0.94793;0.990343;0.0424131;
0.380557;0.943652;0.994623;0.0509713;
0.380567;0.939474;0.998802;0.059328;
0.380577;0.935414;1.00286;0.0674501;
0.380587;0.931488;1.00679;0.0753057;
0.380597;0.92771;1.01057;0.0828637;
0.380607;0.924096;1.01419;0.0900942;
0.380617;0.92066;1.01763;0.0969688;
0.380627;0.917416;1.02088;0.10346;
0.380637;0.914376;1.02392;0.109543;
0.380647;0.911552;1.02675;0.115194;
0.380657;0.908955;1.02934;0.12039;
0.380667;0.906596;1.03171;0.12511;
0.380677;0.904484;1.03382;0.129337;
0.380687;0.902627;1.03568;0.133053;
0.380697;0.901032;1.03728;0.136245;
0.380707;0.899706;1.0386;0.138899;
0.380717;0.898653;1.03966;0.141005;
0.380727;0.897879;1.04043;0.142555;
0.380737;0.897385;1.04093;0.143543;
0.380747;0.897175;1.04114;0.143964;
0.380757;0.897248;1.04107;0.143818;
0.380767;0.897604;1.04071;0.143105;
0.380777;0.898243;1.04007;0.141827;
0.380787;0.899161;1.03915;0.13999;
0.380797;0.900355;1.03796;0.1376;
0.380807;0.90182;1.03649;0.134668;
0.380817;0.903551;1.03476;0.131205;
0.380827;0.905541;1.03276;0.127224;
0.380837;0.907781;1.03052;0.12274;
0.380847;0.910264;1.02804;0.117773;
0.380857;0.912979;1.02532;0.11234;
0.380867;0.915916;1.02238;0.106464;
0.380877;0.919063;1.01923;0.100168;
0.380887;0.922407;1.01588;0.0934755;
0.380897;0.925937;1.01235;0.0864142;
0.380907;0.929637;1.00865;0.0790114;
0.380917;0.933493;1.00479;0.0712964;
0.380927;0.937491;1.00079;0.0632996;
0.380937;0.941613;0.996666;0.0550527;
0.380947;0.945845;0.992433;0.046588;
0.380957;0.950168;0.988108;0.0379392;
0.380967;0.954567;0.983708;0.0291404;
0.380977;0.959024;0.97925;0.0202263;
0.380987;0.963521;0.974753;0.0112323;
0.380997;0.96804;0.970234;0.00219377;
0.381007;0.972563;0.96571;-0.00685341;
0.381017;0.977074;0.9612;-0.0158735;
0.381027;0.981553;0.956722;-0.0248308;
0.381037;0.985983;0.952293;-0.0336899;
0.381047;0.990347;0.947931;-0.0424158;
0.381057;0.994627;0.943653;-0.050974;
0.381067;0.998806;0.939475;-0.0593307;
0.381077;1.00287;0.935415;-0.0674528;
0.381087;1.0068;0.931489;-0.0753084;
0.381097;1.01058;0.927711;-0.0828664;
0.381107;1.01419;0.924097;-0.0900969;
0.381117;1.01763;0.920661;-0.0969715;
0.381127;1.02088;0.917416;-0.103463;
0.381137;1.02392;0.914376;-0.109546;
0.381147;1.02675;0.911552;-0.115197;
0.381157;1.02935;0.908956;-0.120392;
0.381167;1.03171;0.906597;-0.125113;
0.381177;1.03382;0.904485;-0.12934;
0.381187;1.03568;0.902627;-0.133056;
0.381197;1.03728;0.901033;-0.136248;
0.381207;1.03861;0.899706;-0.138902;
0.381217;1.03966;0.898654;-0.141008;
0.381227;1.04044;0.897879;-0.142558;
0.381237;1.04093;0.897386;-0.143545;
0.381247;1.04114;0.897175;-0.143967;
0.381257;1.04107;0.897248;-0.143821;
0.381267;1.04071;0.897605;-0.143107;
0.381277;1.04007;0.898244;-0.141829;
0.381287;1.03915;0.899162;-0.139992;
0.381297;1.03796;0.900356;-0.137603;
0.381307;1.03649;0.901821;-0.134671;
0.381317;1.03476;0.903552;-0.131207;
0.381327;1.03277;0.905541;-0.127226;
0.381337;1.03052;0.907782;-0.122743;
0.381347;1.02804;0.910265;-0.117775;
0.381357;1.02532;0.91298;-0.112343;
0.381367;1.02238;0.915916;-0.106467;
0.381377;1.01923;0.919063;-0.10017;
0.381387;1.01589;0.922408;-0.0934782;
0.381397;1.01235;0.925937;-0.0864169;
0.381407;1.00865;0.929638;-0.0790141;
0.381417;1.00479;0.933494;-0.0712991;
0.381427;1.00079;0.937491;-0.0633023;
0.381437;0.996669;0.941614;-0.0550554;
0.381447;0.992436;0.945845;-0.0465907;
0.381457;0.988111;0.950169;-0.0379419;
0.381467;0.983711;0.954568;-0.0291431;
0.381477;0.979254;0.959025;-0.020229;
0.381487;0.974756;0.963521;-0.011235;
0.381497;0.970237;0.96804;-0.00219646;
0.381507;0.965713;0.972564;0.00685071;
0.381517;0.961204;0.977074;0.0158708;
0.381527;0.956725;0.981554;0.0248281;
0.381537;0.952296;0.985984;0.0336872;
0.381547;0.947934;0.990347;0.0424131;
0.381557;0.943656;0.994627;0.0509713;
0.381567;0.939479;0.998807;0.059328;
0.381577;0.935419;1.00287;0.0674502;
0.381587;0.931492;1.0068;0.0753057;
0.381597;0.927714;1.01058;0.0828637;
0.381607;0.9241;1.01419;0.0900942;
0.381617;0.920664;1.01763;0.0969688;
0.381627;0.91742;1.02088;0.10346;
0.381637;0.91438;1.02392;0.109543;
0.381647;0.911556;1.02675;0.115194;
0.381657;0.908959;1.02935;0.12039;
0.381667;0.9066;1.03171;0.12511;
0.381677;0.904488;1.03383;0.129337;
0.381687;0.902631;1.03568;0.133053;
0.381697;0.901036;1.03728;0.136245;
0.381707;0.89971;1.03861;0.138899;
0.381717;0.898657;1.03966;0.141005;
0.381727;0.897883;1.04044;0.142555;
0.381737;0.897389;1.04093;0.143543;
0.381747;0.897179;1.04114;0.143964;
0.381757;0.897252;1.04107;0.143818;
0.381767;0.897608;1.04071;0.143105;
0.381777;0.898247;1.04007;0.141827;
0.381787;0.899165;1.03915;0.13999;
0.381797;0.900359;1.03796;0.1376;
0.381807;0.901824;1.03649;0.134668;
0.381817;0.903555;1.03476;0.131205;
0.381827;0.905545;1.03277;0.127224;
0.381837;0.907785;1.03053;0.12274;
0.381847;0.910268;1.02804;0.117773;
0.381857;0.912983;1.02532;0.11234;
0.381867;0.91592;1.02238;0.106464;
0.381877;0.919067;1.01923;0.100168;
0.381887;0.922411;1.01589;0.0934755;
0.381897;0.925941;1.01236;0.0864142;
0.381907;0.929641;1.00865;0.0790114;
0.381917;0.933497;1.00479;0.0712964;
0.381927;0.937495;1.00079;0.0632996;
0.381937;0.941617;0.99667;0.0550527;
0.381947;0.945849;0.992437;0.0465881;
0.381957;0.950172;0.988112;0.0379392;
0.381967;0.954571;0.983712;0.0291404;
0.381977;0.959028;0.979254;0.0202263;
0.381987;0.963525;0.974757;0.0112323;
0.381997;0.968044;0.970238;0.00219378;
0.382007;0.972568;0.965714;-0.0068534;
0.382017;0.977078;0.961204;-0.0158735;
0.382027;0.981557;0.956726;-0.0248308;
0.382037;0.985987;0.952297;-0.0336899;
0.382047;0.990351;0.947935;-0.0424158;
0.382057;0.994631;0.943657;-0.050974;
0.382067;0.99881;0.939479;-0.0593307;
0.382077;1.00287;0.935419;-0.0674528;
0.382087;1.0068;0.931493;-0.0753084;
0.382097;1.01058;0.927715;-0.0828664;
0.382107;1.0142;0.924101;-0.0900969;
0.382117;1.01764;0.920665;-0.0969715;
0.382127;1.02088;0.917421;-0.103463;
0.382137;1.02393;0.914381;-0.109546;
0.382147;1.02675;0.911557;-0.115197;
0.382157;1.02935;0.90896;-0.120392;
0.382167;1.03171;0.906601;-0.125113;
0.382177;1.03383;0.904489;-0.12934;
0.382187;1.03569;0.902632;-0.133056;
0.382197;1.03728;0.901037;-0.136248;
0.382207;1.03861;0.899711;-0.138902;
0.382217;1.03967;0.898658;-0.141008;
0.382227;1.04044;0.897884;-0.142558;
0.382237;1.04094;0.89739;-0.143545;
0.382247;1.04115;0.89718;-0.143967;
0.382257;1.04107;0.897253;-0.143821;
0.382267;1.04072;0.897609;-0.143107;
0.382277;1.04008;0.898248;-0.141829;
0.382287;1.03916;0.899166;-0.139992;
0.382297;1.03796;0.90036;-0.137603;
0.382307;1.0365;0.901825;-0.134671;
0.382317;1.03476;0.903556;-0.131207;
0.382327;1.03277;0.905546;-0.127226;
0.382337;1.03053;0.907786;-0.122743;
0.382347;1.02804;0.910269;-0.117775;
0.382357;1.02533;0.912984;-0.112343;
0.382367;1.02239;0.915921;-0.106467;
0.382377;1.01924;0.919067;-0.10017;
0.382387;1.01589;0.922412;-0.0934782;
0.382397;1.01236;0.925942;-0.0864168;
0.382407;1.00866;0.929642;-0.0790141;
0.382417;1.0048;0.933498;-0.0712991;
0.382427;1.0008;0.937496;-0.0633023;
0.382437;0.996673;0.941618;-0.0550553;
0.382447;0.99244;0.94585;-0.0465907;
0.382457;0.988115;0.950173;-0.0379419;
0.382467;0.983715;0.954572;-0.0291431;
0.382477;0.979258;0.959029;-0.020229;
0.382487;0.97476;0.963526;-0.0112349;
0.382497;0.970241;0.968045;-0.00219645;
0.382507;0.965718;0.972568;0.00685072;
0.382517;0.961208;0.977079;0.0158708;
0.382527;0.95673;0.981558;0.0248281;
0.382537;0.952301;0.985988;0.0336872;
0.382547;0.947938;0.990352;0.0424131;
0.382557;0.94366;0.994631;0.0509713;
0.382567;0.939483;0.998811;0.059328;
0.382577;0.935423;1.00287;0.0674502;
0.382587;0.931496;1.0068;0.0753057;
0.382597;0.927718;1.01058;0.0828637;
0.382607;0.924105;1.0142;0.0900942;
0.382617;0.920669;1.01764;0.0969689;
0.382627;0.917424;1.02088;0.10346;
0.382637;0.914384;1.02393;0.109543;
0.382647;0.91156;1.02675;0.115194;
0.382657;0.908963;1.02935;0.12039;
0.382667;0.906604;1.03171;0.12511;
0.382677;0.904492;1.03383;0.129337;
0.382687;0.902635;1.03569;0.133053;
0.382697;0.90104;1.03729;0.136245;
0.382707;0.899714;1.03861;0.138899;
0.382717;0.898662;1.03967;0.141005;
0.382727;0.897887;1.04044;0.142555;
0.382737;0.897394;1.04094;0.143543;
0.382747;0.897183;1.04115;0.143964;
0.382757;0.897256;1.04107;0.143818;
0.382767;0.897613;1.04072;0.143105;
0.382777;0.898251;1.04008;0.141827;
0.382787;0.899169;1.03916;0.13999;
0.382797;0.900363;1.03796;0.1376;
0.382807;0.901829;1.0365;0.134668;
0.382817;0.903559;1.03476;0.131205;
0.382827;0.905549;1.03277;0.127224;
0.382837;0.907789;1.03053;0.12274;
0.382847;0.910272;1.02804;0.117773;
0.382857;0.912987;1.02533;0.11234;
0.382867;0.915924;1.02239;0.106464;
0.382877;0.919071;1.01924;0.100168;
0.382887;0.922416;1.01589;0.0934755;
0.382897;0.925945;1.01236;0.0864142;
0.382907;0.929645;1.00866;0.0790114;
0.382917;0.933502;1.0048;0.0712964;
0.382927;0.937499;1.0008;0.0632997;
0.382937;0.941621;0.996674;0.0550527;
0.382947;0.945853;0.992441;0.0465881;
0.382957;0.950177;0.988116;0.0379393;
0.382967;0.954576;0.983716;0.0291404;
0.382977;0.959032;0.979259;0.0202263;
0.382987;0.963529;0.974761;0.0112323;
0.382997;0.968048;0.970242;0.00219379;
0.383007;0.972572;0.965718;-0.00685338;
0.383017;0.977082;0.961209;-0.0158735;
0.383027;0.981561;0.95673;-0.0248308;
0.383037;0.985991;0.952301;-0.0336899;
0.383047;0.990355;0.947939;-0.0424158;
0.383057;0.994635;0.943661;-0.050974;
0.383067;0.998814;0.939484;-0.0593307;
0.383077;1.00288;0.935424;-0.0674528;
0.383087;1.00681;0.931497;-0.0753084;
0.383097;1.01059;0.927719;-0.0828663;
0.383107;1.0142;0.924105;-0.0900969;
0.383117;1.01764;0.920669;-0.0969715;
0.383127;1.02089;0.917425;-0.103463;
0.383137;1.02393;0.914385;-0.109546;
0.383147;1.02676;0.911561;-0.115197;
0.383157;1.02936;0.908964;-0.120392;
0.383167;1.03172;0.906605;-0.125113;
0.383177;1.03383;0.904493;-0.12934;
0.383187;1.03569;0.902636;-0.133056;
0.383197;1.03729;0.901041;-0.136248;
0.383207;1.03862;0.899715;-0.138902;
0.383217;1.03967;0.898662;-0.141008;
0.383227;1.04045;0.897888;-0.142558;
0.383237;1.04094;0.897394;-0.143545;
0.383247;1.04115;0.897184;-0.143967;
0.383257;1.04108;0.897257;-0.143821;
0.383267;1.04072;0.897613;-0.143107;
0.383277;1.04008;0.898252;-0.141829;
0.383287;1.03916;0.89917;-0.139992;
0.383297;1.03797;0.900364;-0.137603;
0.383307;1.0365;0.901829;-0.134671;
0.383317;1.03477;0.90356;-0.131207;
0.383327;1.03278;0.90555;-0.127226;
0.383337;1.03053;0.90779;-0.122743;
0.383347;1.02805;0.910273;-0.117775;
0.383357;1.02533;0.912988;-0.112343;
0.383367;1.02239;0.915925;-0.106467;
0.383377;1.01924;0.919072;-0.10017;
0.383387;1.01589;0.922416;-0.0934782;
0.383397;1.01236;0.925946;-0.0864168;
0.383407;1.00866;0.929646;-0.0790141;
0.383417;1.0048;0.933502;-0.0712991;
0.383427;1.0008;0.9375;-0.0633023;
0.383437;0.996678;0.941622;-0.0550553;
0.383447;0.992444;0.945854;-0.0465907;
0.383457;0.988119;0.950177;-0.0379419;
0.383467;0.983719;0.954576;-0.0291431;
0.383477;0.979262;0.959033;-0.020229;
0.383487;0.974765;0.96353;-0.0112349;
0.383497;0.970245;0.968049;-0.00219644;
0.383507;0.965722;0.972573;0.00685073;
0.383517;0.961212;0.977083;0.0158708;
0.383527;0.956734;0.981562;0.0248281;
0.383537;0.952305;0.985992;0.0336872;
0.383547;0.947943;0.990356;0.0424131;
0.383557;0.943664;0.994636;0.0509713;
0.383567;0.939487;0.998815;0.059328;
0.383577;0.935427;1.00288;0.0674502;
0.383587;0.9315;1.00681;0.0753057;
0.383597;0.927723;1.01059;0.0828637;
0.383607;0.924109;1.0142;0.0900942;
0.383617;0.920673;1.01764;0.0969689;
0.383627;0.917428;1.02089;0.10346;
0.383637;0.914388;1.02393;0.109544;
0.383647;0.911564;1.02676;0.115194;
0.383657;0.908968;1.02936;0.12039;
0.383667;0.906609;1.03172;0.12511;
0.383677;0.904496;1.03383;0.129337;
0.383687;0.902639;1.03569;0.133053;
0.383697;0.901044;1.03729;0.136245;
0.383707;0.899718;1.03862;0.138899;
0.383717;0.898666;1.03967;0.141005;
0.383727;0.897891;1.04045;0.142555;
0.383737;0.897398;1.04094;0.143543;
0.383747;0.897187;1.04115;0.143964;
0.383757;0.89726;1.04108;0.143818;
0.383767;0.897617;1.04072;0.143105;
0.383777;0.898255;1.04008;0.141827;
0.383787;0.899173;1.03916;0.13999;
0.383797;0.900367;1.03797;0.1376;
0.383807;0.901833;1.0365;0.134668;
0.383817;0.903564;1.03477;0.131205;
0.383827;0.905553;1.03278;0.127224;
0.383837;0.907794;1.03053;0.12274;
0.383847;0.910276;1.02805;0.117773;
0.383857;0.912991;1.02533;0.11234;
0.383867;0.915928;1.02239;0.106464;
0.383877;0.919075;1.01924;0.100168;
0.383887;0.92242;1.0159;0.0934755;
0.383897;0.925949;1.01236;0.0864142;
0.383907;0.929649;1.00866;0.0790114;
0.383917;0.933506;1.0048;0.0712964;
0.383927;0.937503;1.0008;0.0632997;
0.383937;0.941626;0.996678;0.0550527;
0.383947;0.945857;0.992445;0.0465881;
0.383957;0.950181;0.98812;0.0379393;
0.383967;0.95458;0.98372;0.0291404;
0.383977;0.959036;0.979263;0.0202264;
0.383987;0.963533;0.974765;0.0112323;
0.383997;0.968052;0.970246;0.0021938;
0.384007;0.972576;0.965723;-0.00685337;
0.384017;0.977086;0.961213;-0.0158734;
0.384027;0.981565;0.956735;-0.0248308;
0.384037;0.985995;0.952306;-0.0336899;
0.384047;0.990359;0.947943;-0.0424158;
0.384057;0.994639;0.943665;-0.050974;
0.384067;0.998818;0.939488;-0.0593307;
0.384077;1.00288;0.935428;-0.0674528;
0.384087;1.00681;0.931501;-0.0753084;
0.384097;1.01059;0.927723;-0.0828663;
0.384107;1.01421;0.924109;-0.0900969;
0.384117;1.01765;0.920673;-0.0969715;
0.384127;1.02089;0.917429;-0.103463;
0.384137;1.02394;0.914389;-0.109546;
0.384147;1.02676;0.911565;-0.115197;
0.384157;1.02936;0.908968;-0.120392;
0.384167;1.03172;0.906609;-0.125113;
0.384177;1.03384;0.904497;-0.12934;
0.384187;1.0357;0.90264;-0.133056;
0.384197;1.03729;0.901045;-0.136248;
0.384207;1.03862;0.899719;-0.138902;
0.384217;1.03967;0.898667;-0.141008;
0.384227;1.04045;0.897892;-0.142558;
0.384237;1.04094;0.897399;-0.143545;
0.384247;1.04115;0.897188;-0.143967;
0.384257;1.04108;0.897261;-0.143821;
0.384267;1.04072;0.897618;-0.143107;
0.384277;1.04009;0.898256;-0.141829;
0.384287;1.03917;0.899174;-0.139992;
0.384297;1.03797;0.900368;-0.137603;
0.384307;1.0365;0.901834;-0.134671;
0.384317;1.03477;0.903564;-0.131207;
0.384327;1.03278;0.905554;-0.127226;
0.384337;1.03054;0.907794;-0.122743;
0.384347;1.02805;0.910277;-0.117775;
0.384357;1.02533;0.912992;-0.112343;
0.384367;1.0224;0.915929;-0.106467;
0.384377;1.01925;0.919076;-0.10017;
0.384387;1.0159;0.922421;-0.0934782;
0.384397;1.01237;0.92595;-0.0864168;
0.384407;1.00866;0.92965;-0.0790141;
0.384417;1.00481;0.933507;-0.0712991;
0.384427;1.00081;0.937504;-0.0633023;
0.384437;0.996682;0.941626;-0.0550553;
0.384447;0.992449;0.945858;-0.0465907;
0.384457;0.988124;0.950182;-0.0379419;
0.384467;0.983724;0.95458;-0.0291431;
0.384477;0.979266;0.959037;-0.020229;
0.384487;0.974769;0.963534;-0.0112349;
0.384497;0.97025;0.968053;-0.00219643;
0.384507;0.965726;0.972577;0.00685074;
0.384517;0.961216;0.977087;0.0158708;
0.384527;0.956738;0.981566;0.0248281;
0.384537;0.952309;0.985996;0.0336872;
0.384547;0.947947;0.99036;0.0424131;
0.384557;0.943669;0.99464;0.0509713;
0.384567;0.939491;0.998819;0.059328;
0.384577;0.935431;1.00288;0.0674502;
0.384587;0.931505;1.00681;0.0753057;
0.384597;0.927727;1.01059;0.0828637;
0.384607;0.924113;1.01421;0.0900943;
0.384617;0.920677;1.01765;0.0969689;
0.384627;0.917432;1.02089;0.10346;
0.384637;0.914392;1.02394;0.109544;
0.384647;0.911568;1.02676;0.115194;
0.384657;0.908972;1.02936;0.12039;
0.384667;0.906613;1.03172;0.12511;
0.384677;0.904501;1.03384;0.129337;
0.384687;0.902643;1.0357;0.133053;
0.384697;0.901049;1.03729;0.136245;
0.384707;0.899722;1.03862;0.138899;
0.384717;0.89867;1.03967;0.141005;
0.384727;0.897895;1.04045;0.142555;
0.384737;0.897402;1.04094;0.143543;
0.384747;0.897191;1.04116;0.143964;
0.384757;0.897264;1.04108;0.143818;
0.384767;0.897621;1.04073;0.143105;
0.384777;0.89826;1.04009;0.141827;
0.384787;0.899178;1.03917;0.13999;
0.384797;0.900372;1.03797;0.1376;
0.384807;0.901837;1.03651;0.134668;
0.384817;0.903568;1.03477;0.131205;
0.384827;0.905557;1.03278;0.127224;
0.384837;0.907798;1.03054;0.12274;
0.384847;0.91028;1.02805;0.117773;
0.384857;0.912996;1.02534;0.11234;
0.384867;0.915932;1.0224;0.106464;
0.384877;0.919079;1.01925;0.100168;
0.384887;0.922424;1.0159;0.0934756;
0.384897;0.925953;1.01237;0.0864142;
0.384907;0.929654;1.00867;0.0790114;
0.384917;0.93351;1.00481;0.0712964;
0.384927;0.937507;1.00081;0.0632997;
0.384937;0.94163;0.996683;0.0550527;
0.384947;0.945861;0.992449;0.0465881;
0.384957;0.950185;0.988124;0.0379393;
0.384967;0.954584;0.983724;0.0291404;
0.384977;0.959041;0.979267;0.0202264;
0.384987;0.963537;0.97477;0.0112323;
0.384997;0.968056;0.97025;0.00219381;
