time;V(/OUT_N);V(/OUT_SINGLE);
9.31928;1.06415;2.80656;
9.31929;1.06343;2.80307;
9.3193;1.06252;2.79835;
9.31931;1.06142;2.79242;
9.31932;1.06012;2.78529;
9.31933;1.05865;2.77699;
9.31934;1.057;2.76756;
9.31935;1.05518;2.75704;
9.31936;1.05319;2.74546;
9.31937;1.05105;2.73287;
9.31938;1.04876;2.71932;
9.31939;1.04634;2.70487;
9.3194;1.04378;2.68957;
9.31941;1.04111;2.67348;
9.31942;1.03833;2.65666;
9.31943;1.03545;2.63918;
9.31944;1.03249;2.62112;
9.31945;1.02945;2.60253;
9.31946;1.02635;2.5835;
9.31947;1.02321;2.5641;
9.31948;1.02002;2.54441;
9.31949;1.01681;2.5245;
9.3195;1.01359;2.50445;
9.31951;1.01037;2.48435;
9.31952;1.00717;2.46427;
9.31953;1.00399;2.44429;
9.31954;1.00085;2.42448;
9.31955;0.997759;2.40494;
9.31956;0.994734;2.38574;
9.31957;0.991784;2.36694;
9.31958;0.988921;2.34863;
9.31959;0.986157;2.33088;
9.3196;0.983502;2.31376;
9.31961;0.980967;2.29733;
9.31962;0.978562;2.28167;
9.31963;0.976297;2.26683;
9.31964;0.974179;2.25286;
9.31965;0.972218;2.23984;
9.31966;0.970421;2.2278;
9.31967;0.968795;2.21679;
9.31968;0.967348;2.20687;
9.31969;0.966083;2.19806;
9.3197;0.965007;2.1904;
9.31971;0.964123;2.18392;
9.31972;0.963435;2.17865;
9.31973;0.962946;2.17461;
9.31974;0.962658;2.17181;
9.31975;0.962571;2.17027;
9.31976;0.962686;2.16998;
9.31977;0.963003;2.17096;
9.31978;0.96352;2.17319;
9.31979;0.964236;2.17668;
9.3198;0.965147;2.1814;
9.31981;0.96625;2.18733;
9.31982;0.967541;2.19446;
9.31983;0.969014;2.20276;
9.31984;0.970664;2.21219;
9.31985;0.972485;2.22271;
9.31986;0.974468;2.23429;
9.31987;0.976607;2.24688;
9.31988;0.978893;2.26043;
9.31989;0.981317;2.27488;
9.3199;0.98387;2.29018;
9.31991;0.986541;2.30627;
9.31992;0.989319;2.32309;
9.31993;0.992195;2.34057;
9.31994;0.995156;2.35863;
9.31995;0.998191;2.37722;
9.31996;1.00129;2.39625;
9.31997;1.00443;2.41565;
9.31998;1.00762;2.43534;
9.31999;1.01083;2.45525;
9.32;1.01405;2.4753;
9.32001;1.01727;2.4954;
9.32002;1.02047;2.51548;
9.32003;1.02365;2.53547;
9.32004;1.02679;2.55527;
9.32005;1.02988;2.57481;
9.32006;1.03291;2.59402;
9.32007;1.03586;2.61281;
9.32008;1.03873;2.63112;
9.32009;1.04149;2.64887;
9.3201;1.04415;2.66599;
9.32011;1.04669;2.68242;
9.32012;1.04909;2.69808;
9.32013;1.05136;2.71293;
9.32014;1.05348;2.72689;
9.32015;1.05544;2.73991;
9.32016;1.05724;2.75195;
9.32017;1.05887;2.76296;
9.32018;1.06032;2.77288;
9.32019;1.06158;2.78169;
9.3202;1.06266;2.78935;
9.32021;1.06355;2.79583;
9.32022;1.06423;2.8011;
9.32023;1.06472;2.80514;
9.32024;1.06501;2.80794;
9.32025;1.0651;2.80949;
9.32026;1.06498;2.80977;
9.32027;1.06467;2.80879;
9.32028;1.06415;2.80656;
9.32029;1.06343;2.80307;
9.3203;1.06252;2.79835;
9.32031;1.06142;2.79242;
9.32032;1.06012;2.78529;
9.32033;1.05865;2.77699;
9.32034;1.057;2.76756;
9.32035;1.05517;2.75704;
9.32036;1.05319;2.74546;
9.32037;1.05105;2.73287;
9.32038;1.04876;2.71932;
9.32039;1.04633;2.70487;
9.3204;1.04378;2.68957;
9.32041;1.04111;2.67348;
9.32042;1.03833;2.65666;
9.32043;1.03545;2.63918;
9.32044;1.03249;2.62112;
9.32045;1.02945;2.60253;
9.32046;1.02635;2.5835;
9.32047;1.02321;2.5641;
9.32048;1.02002;2.54441;
9.32049;1.01681;2.5245;
9.3205;1.01359;2.50445;
9.32051;1.01037;2.48435;
9.32052;1.00717;2.46427;
9.32053;1.00399;2.44429;
9.32054;1.00085;2.42448;
9.32055;0.997758;2.40494;
9.32056;0.994733;2.38574;
9.32057;0.991783;2.36694;
9.32058;0.988921;2.34863;
9.32059;0.986157;2.33088;
9.3206;0.983502;2.31376;
9.32061;0.980967;2.29733;
9.32062;0.978562;2.28167;
9.32063;0.976296;2.26683;
9.32064;0.974178;2.25286;
9.32065;0.972217;2.23984;
9.32066;0.97042;2.2278;
9.32067;0.968795;2.21679;
9.32068;0.967347;2.20687;
9.32069;0.966082;2.19806;
9.3207;0.965006;2.1904;
9.32071;0.964122;2.18392;
9.32072;0.963435;2.17865;
9.32073;0.962946;2.17461;
9.32074;0.962657;2.17181;
9.32075;0.96257;2.17027;
9.32076;0.962686;2.16998;
9.32077;0.963002;2.17096;
9.32078;0.96352;2.17319;
9.32079;0.964235;2.17668;
9.3208;0.965146;2.1814;
9.32081;0.966249;2.18733;
9.32082;0.96754;2.19446;
9.32083;0.969014;2.20276;
9.32084;0.970664;2.21219;
9.32085;0.972484;2.22271;
9.32086;0.974468;2.23429;
9.32087;0.976607;2.24688;
9.32088;0.978893;2.26043;
9.32089;0.981317;2.27488;
9.3209;0.983869;2.29018;
9.32091;0.98654;2.30627;
9.32092;0.989319;2.32309;
9.32093;0.992194;2.34057;
9.32094;0.995156;2.35863;
9.32095;0.998191;2.37722;
9.32096;1.00129;2.39625;
9.32097;1.00443;2.41565;
9.32098;1.00762;2.43534;
9.32099;1.01083;2.45525;
9.321;1.01405;2.4753;
9.32101;1.01727;2.4954;
9.32102;1.02047;2.51548;
9.32103;1.02365;2.53547;
9.32104;1.02679;2.55527;
9.32105;1.02988;2.57481;
9.32106;1.03291;2.59402;
9.32107;1.03586;2.61281;
9.32108;1.03873;2.63112;
9.32109;1.04149;2.64887;
9.3211;1.04415;2.66599;
9.32111;1.04668;2.68242;
9.32112;1.04909;2.69808;
9.32113;1.05136;2.71293;
9.32114;1.05348;2.72689;
9.32115;1.05544;2.73991;
9.32116;1.05724;2.75195;
9.32117;1.05887;2.76296;
9.32118;1.06032;2.77288;
9.32119;1.06158;2.78169;
9.3212;1.06266;2.78935;
9.32121;1.06355;2.79583;
9.32122;1.06423;2.8011;
9.32123;1.06472;2.80514;
9.32124;1.06501;2.80794;
9.32125;1.0651;2.80949;
9.32126;1.06498;2.80977;
9.32127;1.06467;2.80879;
9.32128;1.06415;2.80656;
9.32129;1.06343;2.80307;
9.3213;1.06252;2.79835;
9.32131;1.06142;2.79242;
9.32132;1.06012;2.78529;
9.32133;1.05865;2.77699;
9.32134;1.057;2.76756;
9.32135;1.05517;2.75704;
9.32136;1.05319;2.74546;
9.32137;1.05105;2.73287;
9.32138;1.04876;2.71932;
9.32139;1.04633;2.70487;
9.3214;1.04378;2.68957;
9.32141;1.04111;2.67348;
9.32142;1.03833;2.65666;
9.32143;1.03545;2.63918;
9.32144;1.03249;2.62112;
9.32145;1.02945;2.60253;
9.32146;1.02635;2.5835;
9.32147;1.02321;2.5641;
9.32148;1.02002;2.54441;
9.32149;1.01681;2.5245;
9.3215;1.01359;2.50445;
9.32151;1.01037;2.48435;
9.32152;1.00717;2.46427;
9.32153;1.00399;2.44429;
9.32154;1.00085;2.42448;
9.32155;0.997758;2.40494;
9.32156;0.994733;2.38574;
9.32157;0.991783;2.36694;
9.32158;0.98892;2.34863;
9.32159;0.986156;2.33088;
9.3216;0.983501;2.31376;
9.32161;0.980966;2.29733;
9.32162;0.978561;2.28167;
9.32163;0.976295;2.26683;
9.32164;0.974178;2.25286;
9.32165;0.972217;2.23984;
9.32166;0.97042;2.2278;
9.32167;0.968794;2.21679;
9.32168;0.967346;2.20687;
9.32169;0.966082;2.19806;
9.3217;0.965006;2.1904;
9.32171;0.964122;2.18392;
9.32172;0.963434;2.17865;
9.32173;0.962945;2.17461;
9.32174;0.962657;2.17181;
9.32175;0.96257;2.17027;
9.32176;0.962685;2.16998;
9.32177;0.963002;2.17096;
9.32178;0.963519;2.17319;
9.32179;0.964235;2.17668;
9.3218;0.965146;2.1814;
9.32181;0.966249;2.18733;
9.32182;0.96754;2.19446;
9.32183;0.969013;2.20276;
9.32184;0.970663;2.21219;
9.32185;0.972484;2.22271;
9.32186;0.974467;2.23429;
9.32187;0.976606;2.24688;
9.32188;0.978892;2.26043;
9.32189;0.981316;2.27488;
9.3219;0.983869;2.29018;
9.32191;0.98654;2.30627;
9.32192;0.989318;2.32309;
9.32193;0.992194;2.34057;
9.32194;0.995155;2.35863;
9.32195;0.99819;2.37722;
9.32196;1.00129;2.39625;
9.32197;1.00443;2.41565;
9.32198;1.00762;2.43534;
9.32199;1.01083;2.45525;
9.322;1.01405;2.4753;
9.32201;1.01727;2.4954;
9.32202;1.02047;2.51548;
9.32203;1.02365;2.53547;
9.32204;1.02679;2.55527;
9.32205;1.02988;2.57481;
9.32206;1.03291;2.59402;
9.32207;1.03586;2.61281;
9.32208;1.03873;2.63112;
9.32209;1.04149;2.64887;
9.3221;1.04415;2.66599;
9.32211;1.04668;2.68242;
9.32212;1.04909;2.69808;
9.32213;1.05136;2.71293;
9.32214;1.05348;2.72689;
9.32215;1.05544;2.73991;
9.32216;1.05724;2.75195;
9.32217;1.05887;2.76296;
9.32218;1.06032;2.77288;
9.32219;1.06158;2.78169;
9.3222;1.06266;2.78935;
9.32221;1.06354;2.79583;
9.32222;1.06423;2.8011;
9.32223;1.06472;2.80514;
9.32224;1.06501;2.80794;
9.32225;1.0651;2.80949;
9.32226;1.06498;2.80977;
9.32227;1.06467;2.80879;
9.32228;1.06415;2.80656;
9.32229;1.06343;2.80307;
9.3223;1.06252;2.79835;
9.32231;1.06141;2.79242;
9.32232;1.06012;2.78529;
9.32233;1.05865;2.77699;
9.32234;1.057;2.76756;
9.32235;1.05517;2.75704;
9.32236;1.05319;2.74546;
9.32237;1.05105;2.73287;
9.32238;1.04876;2.71932;
9.32239;1.04633;2.70487;
9.3224;1.04378;2.68957;
9.32241;1.04111;2.67348;
9.32242;1.03833;2.65666;
9.32243;1.03545;2.63918;
9.32244;1.03249;2.62112;
9.32245;1.02945;2.60253;
9.32246;1.02635;2.5835;
9.32247;1.02321;2.5641;
9.32248;1.02002;2.54441;
9.32249;1.01681;2.5245;
9.3225;1.01359;2.50445;
9.32251;1.01037;2.48435;
9.32252;1.00717;2.46427;
9.32253;1.00399;2.44429;
9.32254;1.00085;2.42448;
9.32255;0.997757;2.40494;
9.32256;0.994732;2.38574;
9.32257;0.991782;2.36694;
9.32258;0.98892;2.34863;
9.32259;0.986155;2.33088;
9.3226;0.983501;2.31376;
9.32261;0.980966;2.29733;
9.32262;0.978561;2.28167;
9.32263;0.976295;2.26683;
9.32264;0.974177;2.25286;
9.32265;0.972216;2.23984;
9.32266;0.970419;2.2278;
9.32267;0.968794;2.21679;
9.32268;0.967346;2.20687;
9.32269;0.966081;2.19806;
9.3227;0.965005;2.1904;
9.32271;0.964121;2.18392;
9.32272;0.963434;2.17865;
9.32273;0.962944;2.17461;
9.32274;0.962656;2.17181;
9.32275;0.962569;2.17027;
9.32276;0.962684;2.16998;
9.32277;0.963001;2.17096;
9.32278;0.963519;2.17319;
9.32279;0.964234;2.17668;
9.3228;0.965145;2.1814;
9.32281;0.966248;2.18733;
9.32282;0.967539;2.19446;
9.32283;0.969012;2.20276;
9.32284;0.970663;2.21219;
9.32285;0.972483;2.22271;
9.32286;0.974467;2.23429;
9.32287;0.976606;2.24688;
9.32288;0.978892;2.26043;
9.32289;0.981316;2.27488;
9.3229;0.983868;2.29018;
9.32291;0.986539;2.30627;
9.32292;0.989318;2.32309;
9.32293;0.992193;2.34057;
9.32294;0.995154;2.35863;
9.32295;0.99819;2.37722;
9.32296;1.00129;2.39625;
9.32297;1.00443;2.41565;
9.32298;1.00762;2.43534;
9.32299;1.01083;2.45525;
9.323;1.01405;2.4753;
9.32301;1.01727;2.4954;
9.32302;1.02047;2.51548;
9.32303;1.02365;2.53547;
9.32304;1.02679;2.55527;
9.32305;1.02988;2.57481;
9.32306;1.03291;2.59402;
9.32307;1.03586;2.61281;
9.32308;1.03872;2.63112;
9.32309;1.04149;2.64887;
9.3231;1.04415;2.66599;
9.32311;1.04668;2.68242;
9.32312;1.04909;2.69808;
9.32313;1.05136;2.71293;
9.32314;1.05348;2.72689;
9.32315;1.05544;2.73991;
9.32316;1.05724;2.75195;
9.32317;1.05887;2.76296;
9.32318;1.06032;2.77288;
9.32319;1.06158;2.78169;
9.3232;1.06266;2.78935;
9.32321;1.06354;2.79583;
9.32322;1.06423;2.8011;
9.32323;1.06472;2.80514;
9.32324;1.06501;2.80794;
9.32325;1.0651;2.80949;
9.32326;1.06498;2.80977;
9.32327;1.06467;2.80879;
9.32328;1.06415;2.80656;
9.32329;1.06343;2.80307;
9.3233;1.06252;2.79835;
9.32331;1.06141;2.79242;
9.32332;1.06012;2.78529;
9.32333;1.05865;2.77699;
9.32334;1.057;2.76756;
9.32335;1.05517;2.75704;
9.32336;1.05319;2.74546;
9.32337;1.05105;2.73287;
9.32338;1.04876;2.71932;
9.32339;1.04633;2.70487;
9.3234;1.04378;2.68957;
9.32341;1.04111;2.67348;
9.32342;1.03833;2.65666;
9.32343;1.03545;2.63918;
9.32344;1.03249;2.62112;
9.32345;1.02945;2.60253;
9.32346;1.02635;2.5835;
9.32347;1.0232;2.5641;
9.32348;1.02002;2.54441;
9.32349;1.01681;2.5245;
9.3235;1.01359;2.50445;
9.32351;1.01037;2.48435;
9.32352;1.00717;2.46427;
9.32353;1.00399;2.44429;
9.32354;1.00085;2.42448;
9.32355;0.997757;2.40494;
9.32356;0.994731;2.38574;
9.32357;0.991782;2.36694;
9.32358;0.988919;2.34863;
9.32359;0.986155;2.33088;
9.3236;0.9835;2.31376;
9.32361;0.980965;2.29733;
9.32362;0.97856;2.28167;
9.32363;0.976294;2.26683;
9.32364;0.974177;2.25286;
9.32365;0.972216;2.23984;
9.32366;0.970419;2.2278;
9.32367;0.968793;2.21679;
9.32368;0.967345;2.20687;
9.32369;0.966081;2.19806;
9.3237;0.965004;2.1904;
9.32371;0.964121;2.18392;
9.32372;0.963433;2.17865;
9.32373;0.962944;2.17461;
9.32374;0.962655;2.17181;
9.32375;0.962569;2.17027;
9.32376;0.962684;2.16998;
9.32377;0.963001;2.17096;
9.32378;0.963518;2.17319;
9.32379;0.964234;2.17668;
9.3238;0.965145;2.1814;
9.32381;0.966248;2.18733;
9.32382;0.967539;2.19446;
9.32383;0.969012;2.20276;
9.32384;0.970662;2.21219;
9.32385;0.972482;2.22271;
9.32386;0.974466;2.23429;
9.32387;0.976605;2.24688;
9.32388;0.978891;2.26043;
9.32389;0.981315;2.27488;
9.3239;0.983868;2.29018;
9.32391;0.986538;2.30627;
9.32392;0.989317;2.32309;
9.32393;0.992193;2.34057;
9.32394;0.995154;2.35863;
9.32395;0.998189;2.37722;
9.32396;1.00129;2.39625;
9.32397;1.00443;2.41565;
9.32398;1.00762;2.43534;
9.32399;1.01082;2.45525;
9.324;1.01405;2.4753;
9.32401;1.01727;2.4954;
9.32402;1.02047;2.51548;
9.32403;1.02365;2.53547;
9.32404;1.02679;2.55527;
9.32405;1.02988;2.57481;
9.32406;1.03291;2.59402;
9.32407;1.03586;2.61281;
9.32408;1.03872;2.63112;
9.32409;1.04149;2.64887;
9.3241;1.04415;2.66599;
9.32411;1.04668;2.68242;
9.32412;1.04909;2.69808;
9.32413;1.05136;2.71293;
9.32414;1.05348;2.72689;
9.32415;1.05544;2.73991;
9.32416;1.05724;2.75195;
9.32417;1.05887;2.76296;
9.32418;1.06032;2.77288;
9.32419;1.06158;2.78169;
9.3242;1.06266;2.78935;
9.32421;1.06354;2.79583;
9.32422;1.06423;2.8011;
9.32423;1.06472;2.80514;
9.32424;1.06501;2.80794;
9.32425;1.0651;2.80949;
9.32426;1.06498;2.80977;
9.32427;1.06466;2.80879;
9.32428;1.06415;2.80656;
9.32429;1.06343;2.80307;
9.3243;1.06252;2.79835;
9.32431;1.06141;2.79242;
9.32432;1.06012;2.78529;
9.32433;1.05865;2.77699;
9.32434;1.05699;2.76756;
9.32435;1.05517;2.75704;
9.32436;1.05319;2.74546;
9.32437;1.05105;2.73287;
9.32438;1.04876;2.71932;
9.32439;1.04633;2.70487;
9.3244;1.04378;2.68957;
9.32441;1.04111;2.67348;
9.32442;1.03833;2.65666;
9.32443;1.03545;2.63918;
9.32444;1.03249;2.62112;
9.32445;1.02945;2.60253;
9.32446;1.02635;2.5835;
9.32447;1.0232;2.5641;
9.32448;1.02002;2.54441;
9.32449;1.01681;2.5245;
9.3245;1.01359;2.50445;
9.32451;1.01037;2.48435;
9.32452;1.00716;2.46427;
9.32453;1.00399;2.44429;
9.32454;1.00085;2.42448;
9.32455;0.997756;2.40494;
9.32456;0.994731;2.38574;
9.32457;0.991781;2.36694;
9.32458;0.988918;2.34863;
9.32459;0.986154;2.33088;
9.3246;0.983499;2.31376;
9.32461;0.980965;2.29733;
9.32462;0.978559;2.28167;
9.32463;0.976294;2.26683;
9.32464;0.974176;2.25286;
9.32465;0.972215;2.23984;
9.32466;0.970418;2.2278;
9.32467;0.968793;2.21679;
9.32468;0.967345;2.20687;
9.32469;0.96608;2.19806;
9.3247;0.965004;2.1904;
9.32471;0.96412;2.18392;
9.32472;0.963432;2.17865;
9.32473;0.962943;2.17461;
9.32474;0.962655;2.17181;
9.32475;0.962568;2.17027;
9.32476;0.962683;2.16998;
9.32477;0.963;2.17096;
9.32478;0.963517;2.17319;
9.32479;0.964233;2.17668;
9.3248;0.965144;2.1814;
9.32481;0.966247;2.18733;
9.32482;0.967538;2.19446;
9.32483;0.969011;2.20276;
9.32484;0.970661;2.21219;
9.32485;0.972482;2.22271;
9.32486;0.974465;2.23429;
9.32487;0.976605;2.24688;
9.32488;0.978891;2.26043;
9.32489;0.981315;2.27488;
9.3249;0.983867;2.29018;
9.32491;0.986538;2.30627;
9.32492;0.989317;2.32309;
9.32493;0.992192;2.34057;
9.32494;0.995153;2.35863;
9.32495;0.998188;2.37722;
9.32496;1.00129;2.39625;
9.32497;1.00443;2.41565;
9.32498;1.00762;2.43534;
9.32499;1.01082;2.45525;
9.325;1.01404;2.4753;
9.32501;1.01726;2.4954;
9.32502;1.02047;2.51548;
9.32503;1.02365;2.53547;
9.32504;1.02679;2.55527;
9.32505;1.02988;2.57481;
9.32506;1.03291;2.59402;
9.32507;1.03586;2.61281;
9.32508;1.03872;2.63112;
9.32509;1.04149;2.64887;
9.3251;1.04415;2.66599;
9.32511;1.04668;2.68242;
9.32512;1.04909;2.69808;
9.32513;1.05136;2.71293;
9.32514;1.05348;2.72689;
9.32515;1.05544;2.73991;
9.32516;1.05724;2.75195;
9.32517;1.05887;2.76296;
9.32518;1.06031;2.77288;
9.32519;1.06158;2.78169;
9.3252;1.06266;2.78935;
9.32521;1.06354;2.79583;
9.32522;1.06423;2.8011;
9.32523;1.06472;2.80514;
9.32524;1.06501;2.80794;
9.32525;1.0651;2.80949;
9.32526;1.06498;2.80977;
9.32527;1.06466;2.80879;
9.32528;1.06415;2.80656;
9.32529;1.06343;2.80307;
9.3253;1.06252;2.79835;
9.32531;1.06141;2.79242;
9.32532;1.06012;2.78529;
9.32533;1.05865;2.77699;
9.32534;1.05699;2.76756;
9.32535;1.05517;2.75704;
9.32536;1.05319;2.74546;
9.32537;1.05105;2.73287;
9.32538;1.04876;2.71932;
9.32539;1.04633;2.70487;
9.3254;1.04378;2.68957;
9.32541;1.04111;2.67348;
9.32542;1.03832;2.65666;
9.32543;1.03545;2.63918;
9.32544;1.03249;2.62112;
9.32545;1.02945;2.60253;
9.32546;1.02635;2.5835;
9.32547;1.0232;2.5641;
9.32548;1.02002;2.54441;
9.32549;1.01681;2.5245;
9.3255;1.01359;2.50445;
9.32551;1.01037;2.48435;
9.32552;1.00716;2.46427;
9.32553;1.00398;2.44429;
9.32554;1.00084;2.42448;
9.32555;0.997756;2.40494;
9.32556;0.99473;2.38574;
9.32557;0.99178;2.36694;
9.32558;0.988918;2.34863;
9.32559;0.986154;2.33088;
9.3256;0.983499;2.31376;
9.32561;0.980964;2.29733;
9.32562;0.978559;2.28167;
9.32563;0.976293;2.26683;
9.32564;0.974176;2.25286;
9.32565;0.972214;2.23984;
9.32566;0.970418;2.2278;
9.32567;0.968792;2.21679;
9.32568;0.967344;2.20687;
9.32569;0.96608;2.19806;
9.3257;0.965003;2.1904;
9.32571;0.96412;2.18392;
9.32572;0.963432;2.17865;
9.32573;0.962943;2.17461;
9.32574;0.962654;2.17181;
9.32575;0.962567;2.17027;
9.32576;0.962683;2.16998;
9.32577;0.963;2.17096;
9.32578;0.963517;2.17319;
9.32579;0.964232;2.17668;
9.3258;0.965144;2.1814;
9.32581;0.966247;2.18733;
9.32582;0.967537;2.19446;
9.32583;0.969011;2.20276;
9.32584;0.970661;2.21219;
9.32585;0.972481;2.22271;
9.32586;0.974465;2.23429;
9.32587;0.976604;2.24688;
9.32588;0.97889;2.26043;
9.32589;0.981314;2.27488;
9.3259;0.983866;2.29018;
9.32591;0.986537;2.30627;
9.32592;0.989316;2.32309;
9.32593;0.992192;2.34057;
9.32594;0.995153;2.35863;
9.32595;0.998188;2.37722;
9.32596;1.00128;2.39625;
9.32597;1.00443;2.41565;
9.32598;1.00762;2.43534;
9.32599;1.01082;2.45525;
9.326;1.01404;2.4753;
9.32601;1.01726;2.4954;
9.32602;1.02047;2.51548;
9.32603;1.02365;2.53547;
9.32604;1.02679;2.55527;
9.32605;1.02988;2.57481;
9.32606;1.03291;2.59402;
9.32607;1.03586;2.61281;
9.32608;1.03872;2.63112;
9.32609;1.04149;2.64887;
9.3261;1.04415;2.66599;
9.32611;1.04668;2.68242;
9.32612;1.04909;2.69808;
9.32613;1.05136;2.71293;
9.32614;1.05348;2.72689;
9.32615;1.05544;2.73991;
9.32616;1.05724;2.75195;
9.32617;1.05886;2.76296;
9.32618;1.06031;2.77288;
9.32619;1.06158;2.78169;
9.3262;1.06266;2.78935;
9.32621;1.06354;2.79583;
9.32622;1.06423;2.8011;
9.32623;1.06472;2.80514;
9.32624;1.06501;2.80794;
9.32625;1.0651;2.80949;
9.32626;1.06498;2.80977;
9.32627;1.06466;2.80879;
9.32628;1.06415;2.80656;
9.32629;1.06343;2.80307;
9.3263;1.06252;2.79835;
9.32631;1.06141;2.79242;
9.32632;1.06012;2.78529;
9.32633;1.05865;2.77699;
9.32634;1.05699;2.76756;
9.32635;1.05517;2.75704;
9.32636;1.05319;2.74546;
9.32637;1.05105;2.73287;
9.32638;1.04876;2.71932;
9.32639;1.04633;2.70487;
9.3264;1.04378;2.68957;
9.32641;1.0411;2.67348;
9.32642;1.03832;2.65666;
9.32643;1.03545;2.63918;
9.32644;1.03248;2.62112;
9.32645;1.02945;2.60253;
9.32646;1.02635;2.5835;
9.32647;1.0232;2.5641;
9.32648;1.02002;2.54441;
9.32649;1.01681;2.5245;
9.3265;1.01359;2.50445;
9.32651;1.01037;2.48435;
9.32652;1.00716;2.46427;
9.32653;1.00398;2.44429;
9.32654;1.00084;2.42448;
9.32655;0.997755;2.40494;
9.32656;0.99473;2.38574;
9.32657;0.99178;2.36694;
9.32658;0.988917;2.34863;
9.32659;0.986153;2.33088;
9.3266;0.983498;2.31376;
9.32661;0.980963;2.29733;
9.32662;0.978558;2.28167;
9.32663;0.976293;2.26683;
9.32664;0.974175;2.25286;
9.32665;0.972214;2.23984;
9.32666;0.970417;2.2278;
9.32667;0.968791;2.21679;
9.32668;0.967344;2.20687;
9.32669;0.966079;2.19806;
9.3267;0.965003;2.1904;
9.32671;0.964119;2.18392;
9.32672;0.963431;2.17865;
9.32673;0.962942;2.17461;
9.32674;0.962654;2.17181;
9.32675;0.962567;2.17027;
9.32676;0.962682;2.16998;
9.32677;0.962999;2.17096;
9.32678;0.963516;2.17319;
9.32679;0.964232;2.17668;
9.3268;0.965143;2.1814;
9.32681;0.966246;2.18733;
9.32682;0.967537;2.19446;
9.32683;0.96901;2.20276;
9.32684;0.97066;2.21219;
9.32685;0.972481;2.22271;
9.32686;0.974464;2.23429;
9.32687;0.976603;2.24688;
9.32688;0.978889;2.26043;
9.32689;0.981313;2.27488;
9.3269;0.983866;2.29018;
9.32691;0.986537;2.30627;
9.32692;0.989315;2.32309;
9.32693;0.992191;2.34057;
9.32694;0.995152;2.35863;
9.32695;0.998187;2.37722;
9.32696;1.00128;2.39625;
9.32697;1.00443;2.41565;
9.32698;1.00761;2.43534;
9.32699;1.01082;2.45525;
9.327;1.01404;2.4753;
9.32701;1.01726;2.4954;
9.32702;1.02047;2.51548;
9.32703;1.02365;2.53547;
9.32704;1.02679;2.55527;
9.32705;1.02988;2.57481;
9.32706;1.03291;2.59402;
9.32707;1.03586;2.61281;
9.32708;1.03872;2.63112;
9.32709;1.04149;2.64887;
9.3271;1.04414;2.66599;
9.32711;1.04668;2.68242;
9.32712;1.04909;2.69808;
9.32713;1.05136;2.71293;
9.32714;1.05348;2.72689;
9.32715;1.05544;2.73991;
9.32716;1.05724;2.75195;
9.32717;1.05886;2.76296;
9.32718;1.06031;2.77288;
9.32719;1.06158;2.78169;
9.3272;1.06266;2.78935;
9.32721;1.06354;2.79583;
9.32722;1.06423;2.8011;
9.32723;1.06472;2.80514;
9.32724;1.06501;2.80794;
9.32725;1.0651;2.80949;
9.32726;1.06498;2.80977;
9.32727;1.06466;2.80879;
9.32728;1.06414;2.80656;
9.32729;1.06343;2.80307;
9.3273;1.06252;2.79835;
9.32731;1.06141;2.79242;
9.32732;1.06012;2.78529;
9.32733;1.05865;2.77699;
9.32734;1.05699;2.76756;
9.32735;1.05517;2.75704;
9.32736;1.05319;2.74546;
9.32737;1.05104;2.73287;
9.32738;1.04876;2.71932;
9.32739;1.04633;2.70487;
9.3274;1.04378;2.68957;
9.32741;1.0411;2.67348;
9.32742;1.03832;2.65666;
9.32743;1.03545;2.63918;
9.32744;1.03248;2.62112;
9.32745;1.02945;2.60253;
9.32746;1.02635;2.5835;
9.32747;1.0232;2.5641;
9.32748;1.02002;2.54441;
9.32749;1.01681;2.5245;
9.3275;1.01359;2.50445;
9.32751;1.01037;2.48435;
9.32752;1.00716;2.46427;
9.32753;1.00398;2.44429;
9.32754;1.00084;2.42448;
9.32755;0.997754;2.40494;
9.32756;0.994729;2.38574;
9.32757;0.991779;2.36694;
9.32758;0.988917;2.34863;
9.32759;0.986153;2.33088;
9.3276;0.983498;2.31376;
9.32761;0.980963;2.29733;
9.32762;0.978558;2.28167;
9.32763;0.976292;2.26683;
9.32764;0.974174;2.25286;
9.32765;0.972213;2.23984;
9.32766;0.970416;2.2278;
9.32767;0.968791;2.21679;
9.32768;0.967343;2.20687;
9.32769;0.966078;2.19806;
9.3277;0.965002;2.1904;
9.32771;0.964118;2.18392;
9.32772;0.963431;2.17865;
9.32773;0.962942;2.17461;
9.32774;0.962653;2.17181;
9.32775;0.962566;2.17027;
9.32776;0.962682;2.16998;
9.32777;0.962998;2.17096;
9.32778;0.963516;2.17319;
9.32779;0.964231;2.17668;
9.3278;0.965142;2.1814;
9.32781;0.966246;2.18733;
9.32782;0.967536;2.19446;
9.32783;0.96901;2.20276;
9.32784;0.97066;2.21219;
9.32785;0.97248;2.22271;
9.32786;0.974464;2.23429;
9.32787;0.976603;2.24688;
9.32788;0.978889;2.26043;
9.32789;0.981313;2.27488;
9.3279;0.983865;2.29018;
9.32791;0.986536;2.30627;
9.32792;0.989315;2.32309;
9.32793;0.99219;2.34057;
9.32794;0.995152;2.35863;
9.32795;0.998187;2.37722;
9.32796;1.00128;2.39625;
9.32797;1.00443;2.41565;
9.32798;1.00761;2.43534;
9.32799;1.01082;2.45525;
9.328;1.01404;2.4753;
9.32801;1.01726;2.4954;
